,XDH,CYP3A5,UGT2B28,UPB1,CYP3A4,UPP2,HPRT1,CDA,GUSB,IMPDH1,IMPDH2,CES2,UCKL1,UGT2B11,TPMT,NAT1,CES5A,CYP2A13,UGT2A3,CYP3A7,ITPA,TYMP,DPYD,UMPS,UCK2,TK1,UPP1,UGT2A1,CYP3A43,NAT2,UGT2B10,UGT2B7,UGT2B4,UCK1,UGT2B17,UGT2B15
SIDM00781,0.37463268248310777,0.9605848159608817,-0.700067358031854,-0.7251621271403366,-0.8759002910696472,-1.0607820345050294,1.8393612432343918,-0.8079996486056009,2.3308463473539436,0.24815043327553016,1.87064101296489,-0.07049596124452416,0.7898247912273528,-1.082123283398034,1.0350713394149111,0.4802212018033944,-0.9579328843877176,-0.6780100780639127,-0.9120292957610239,-0.7475730271907248,1.7333109250744783,-0.7020649596915559,-0.6690872591639117,1.199573270875423,-0.4140755132426135,1.5310031600467138,0.6154405039557829,-0.7485760728326164,-0.94465460536236,-0.7328346464258156,-0.632056251928226,-0.15519487252981504,-0.932521363206987,0.29320581191126227,-1.1067216029945939,-0.6512970706620989
SIDM00700,-0.7256654101263531,-0.8105838622501795,-0.9041160584388401,-0.6752433079056127,-0.7028589027638779,-1.0288410794565477,2.374907028578815,-0.8358924683217088,1.9959405124143266,0.699518787647453,3.108945726833872,0.3214202973390244,0.9288836481703777,-0.9835965892431761,0.8246545245793712,0.037542068333263526,-0.9174257478078361,-0.5678557556563066,-0.9274419178149872,-0.8235816452906809,2.2587916265305683,-0.7316839141839122,-0.19830184012141516,1.147352505773466,0.1474745422106702,0.938625060318203,1.5428373475544974,-0.7821350498199469,-0.9332805312380966,-0.793859253142215,-0.7241975885867747,-0.7348587210199198,-0.9356676360698346,0.33892188226248393,-1.0570087897853342,-0.7407678527298484
SIDM01126,0.19896869273144124,-0.727877452692746,-0.7951447759170226,-0.6641667462459944,-0.7601172092013144,-1.1120753214786987,2.3144454282755476,-0.9993390472279604,2.368722999641624,0.3481359654614761,2.302536309537387,0.5391200564169214,1.1253791659856425,-1.0017629468194051,0.7739785057115097,0.30055796256301026,-0.945974273727852,-0.29434223204146737,-0.9601779280690271,-0.8852971770395639,1.9040284237981666,-0.6879492141324676,-0.5966325601763718,0.8312826951202825,-0.34721120485415563,1.6158804754448286,-0.12472806685042863,-0.8508327012446976,-0.9810020262143161,-0.9105743264124545,-0.7960436798458916,-0.8481672809652006,-0.8984461396616398,0.6080691537251953,-0.9950613029579857,-0.7355918158461834
SIDM00259,-0.7640796346246346,-0.7732817096700464,-0.7339688885693666,-0.624625793393573,-0.7703171921195768,-0.9954527670784132,1.9695499479701415,-0.9853568145379022,2.015073897286891,0.15018245896516555,2.3005877209196397,0.662302718078422,0.44952840567512053,-1.0208008208620585,0.6396458663283684,0.35843036184868726,-0.9575002335698881,-0.4552028079046682,-0.9118295430402552,-0.8468832983914669,2.044003707044946,-0.5960881993523632,-0.6374505450960394,1.0135268868000633,0.1396972496182176,0.1425327645048392,0.007903826544135722,-0.7615154340532747,-0.9054053596862363,-0.8847973032212259,-0.8399542336119498,-0.8320870841463188,-0.9638823917833966,0.23259143789094752,-1.0461719527680313,-0.686075268331188
SIDM00834,0.16911766369875872,1.5034706560487527,-0.7791143590054398,-0.7870257174528597,-0.37030256793847227,-1.1370284149765635,1.696009459373878,0.33858816925660273,2.199467243622549,0.8853699595970353,3.115000825132125,2.087949043558267,1.2227159345048717,-1.0780384419438707,0.7332366792034464,0.25918704598107295,-0.9232242168351217,-0.666302754985095,-0.9213539402181004,-0.8034586946882072,2.1455389831572043,-0.7116886028025265,-0.7745520778766742,0.9798279761912467,-0.4463118984764327,1.1745910377650965,0.4629567189905611,-0.8195509054511376,-0.8282899267107531,-0.6325154630741935,-0.7625198061546549,-0.7210844137968309,-1.0819305484658808,-0.03619891123687098,-1.0452310500629625,-0.6857739939101115
SIDM00814,-0.45998866904064023,-0.7860222476468613,-0.4552343455770424,-0.7930028200247511,-0.7927761565831298,-1.0007597835770383,2.7103291977191133,-0.881562650314474,2.6274816949331234,0.6000233650116277,2.951061216383893,0.622735826310063,0.3190677078214978,-0.8488097729584191,1.160460950882875,-0.5976525484833893,-0.8661062442568327,-0.7651903723435807,-0.9682747201085188,-0.7969738147662929,1.9375876290584881,-0.7866917762552934,0.007797922387695259,0.7698317109093923,-0.11232835191625434,1.3314301955679049,-0.010798291092147076,-0.8316812184425243,-0.9419711703144801,-0.8201984104264346,-0.7641577085906859,-0.722676146888907,-1.0275984029218483,0.21690454234929457,-1.0378710551523276,-0.8571276331997765
SIDM00258,-0.7190922382528235,-0.4258611937561947,-0.831058019570044,-0.749059434742901,-0.8181449691394408,-1.0614900876927493,1.9327208874891102,-0.9433541596273622,2.0431834884328652,0.40346103274108625,2.9583024295223757,0.3234894126259464,1.1561068015221119,-1.0069640121837662,0.6079915612645801,0.6950190562066144,-0.9856689680788641,-0.5193263837268498,-0.95380531201821,-0.7783594365398768,1.9402053311888574,-0.6006557605177268,-0.6386543153846612,1.2297220003819422,-0.09792763881401169,1.2650853240534294,-0.28497312649372086,-0.7234810614171907,-0.9494928446127419,-0.63493880799259,-0.8087960402786664,-0.7549045647643093,-0.997236201078281,0.20955276355412497,-1.0282940184733809,-0.7071272151869352
SIDM00577,-0.8334903762558361,-0.7988687074656844,-0.7520439221311279,-0.6736201966540452,-0.7551183765052977,-1.0629485646551773,2.4013232616121254,-0.8570635355682173,2.132394114457091,0.5167827576425854,2.6271344826430867,0.300203669178546,0.5956069306452727,-1.063950360502778,0.5312618070394776,0.13344014419467148,-0.9482080599571399,-0.7282202293309392,-0.9373831853276918,-0.8914668527894766,1.5321191406577206,-0.7411550846272033,-0.32800904021488236,0.9362167629582047,-0.42368707991379745,1.6202592663156368,-0.147137824953766,-0.7709438525512443,-0.8768553482705691,-0.7815907869661584,-0.8779170290017183,-0.9179959798298233,-0.9590713584707553,0.27851972111009615,-1.0719428896292815,-0.8851841336761263
SIDM00384,-0.7792940191216741,-0.7764052460090379,-0.9097636198249947,-0.4601794669523133,-0.8124750112191383,-1.0430198581104801,2.4183270564156114,1.2189003747647302,2.4317650368311114,0.7912620164141457,3.0897162154630062,0.7234407910648868,0.16998716986351356,-0.9187121482184871,0.26330588170157965,0.35285916032679093,-0.9177210972278783,-0.7130120635798483,-0.9968514651670383,-0.8475705145188799,1.3695154156811145,-0.4421526086400603,1.0300130917967305,0.8177928635226508,0.09154603084833557,1.8695427312631943,1.9999036842208169,-0.8639585490926656,-0.9356375385156545,-0.8779234527104346,-0.833700803731682,-0.8904424501431158,-0.9113956356869912,-0.11403778979080587,-0.9687388642673395,-0.7863023634534694
SIDM00837,-0.7090962202651356,-0.6943197609050453,-0.7003292903309608,-0.7683687409393072,-0.7330852894019984,-0.981961680205599,2.503128907485374,-0.2630769897442313,2.5368538199042363,1.102325208078309,3.3187742425501225,0.40369997388672046,0.741615094313221,-1.0146794806982853,0.904099648375099,0.5165705656891209,-0.9287122306504806,-0.6312270292720356,-0.8419735616228562,-0.8733166735499435,1.1006795460494565,-0.6771313856268831,-0.7353681901907033,0.7233840664283206,-0.21098949287308735,1.3179686543149685,0.4445349002247402,-0.851743413740268,-0.9806481215207943,-0.9369070036649582,-0.6364406846678764,-0.5443683128656713,-0.9379947884464624,0.11557230121862523,-0.981432100867886,-0.9103167232565758
SIDM01133,-0.7571511039699084,-0.809542679485214,-0.8193146898261654,-0.7138447639819905,-0.8126312889697697,-1.062248737734542,2.4933415010989237,-0.9165630757915908,2.453107568196383,-0.08451549707181226,1.747002121675571,0.0344689068004957,0.6290581207001218,-1.027042567028714,0.72156632674228,-0.6474612161024893,-0.9559256681531981,-0.7202843622159221,-0.9858400715025532,-0.8702612458900078,1.3273905113312976,-0.8984907244507309,-0.7733495135777533,0.794395566947894,-0.5065112290628582,1.0695358046598518,-0.4900728277181287,-0.7995391979944538,-0.9894055315461979,-0.9167457052175882,-0.7135482764361445,-0.9677049866136603,-0.9389423640115033,0.9675430241363443,-1.067921261012532,-0.877615218467129
SIDM00244,-0.7862694859632638,-0.8187069594493835,-0.8075038809061184,-0.6851186204215876,-0.7725724022623769,-0.9716096359436469,2.0693717275391403,-0.8391497957187939,2.0923741013955977,0.5453992698777993,2.893570931273918,0.25006939698417086,0.6734532386892477,-1.0243584109964283,0.314345983437058,-0.100747116584571,-0.9221919896439594,-0.4744732898795778,-0.8712903974883317,-0.8780651326640991,2.0305078365379554,-0.6105469839927246,-0.4387422577479839,1.1824721009932104,-0.01636124220641295,2.0236646931040325,-0.060130465094008836,-0.7854660981110834,-0.8788888725981339,-0.8243304939635587,-0.8724585982868365,-0.6081220140071792,-0.9077719163789163,0.02498453808089538,-1.0781065766529727,-0.6842699257521262
SIDM01161,-0.40850815374127886,-0.8058256148815693,-0.7116567176678967,-0.6758028542297114,-0.8477909614992202,-1.05141421613607,2.13696495018899,-0.41460422323503454,2.047563045965762,0.43709621321980174,2.646639222236447,0.28096801878047667,0.538318817965515,-1.0198661430834388,0.7667472896442632,1.1128016682725994,-0.9654080721914589,-0.670566100769541,-0.8879084261432254,-0.8430949667257259,1.6967054764923342,-0.7635864860097477,-0.2114713605987892,0.7476071866370739,-0.28300193198423035,1.4502138719106543,1.3609877079427428,-0.8866581177000911,-0.9122068405338744,-0.7584088223661407,-0.8500112372086592,-0.8274277773068908,-0.9814391747518985,0.01634684454606491,-0.9687068071279349,-0.9133106070483249
SIDM00579,-0.8042853970458024,-0.6873629706550184,-0.8544884103901186,-0.7981170223755972,-0.8369312717618659,-1.011065185921279,2.5286396451476993,-0.8654987694322821,1.415655930536206,1.3016664539477454,2.075075039377222,0.32284163685542056,0.802868705170667,-1.047100438244623,0.5825138437926906,0.60924609038227,-0.9646167833274831,-0.6221505348914582,-0.9836179025687396,-0.5773593483459818,1.1806316355457158,-0.701555174867957,-0.5270723698998105,0.7865357557871634,-0.1966921352906195,1.401165669092849,0.3673049465506148,-0.8536440834130264,-0.9558491987395122,-0.5970658159505434,-0.987945770690753,-0.9230466612615965,-1.0079007837171001,0.1815692832664848,-1.0143617766721231,-0.8267465120322182
SIDM00699,-0.4401874993100817,-0.8487824788621334,-0.9432936847698788,-0.7999347459427901,-0.8050839435724084,-1.1074262229324816,2.5868742652714074,-0.7960638212839096,2.566792294106524,0.4257153673098819,2.2304761242514597,0.13779282275837826,1.208844710428595,-1.0301528518303422,0.3928737423752884,-0.7984824009369975,-1.027442706784798,-0.5537131802206139,-0.9908362612847145,-0.8530176072725836,1.613234097901278,-0.715726985720448,-0.6809466131410103,0.5363592330606995,-0.2604080838445208,0.9773403439199091,-0.3719791817373155,-0.966703534772976,-0.9525211733586731,-0.8219213903162573,-0.924527037231941,-0.9312508020711601,-1.0440948121137048,0.4688416518285933,-1.033840113493367,-0.7328653774914264
SIDM00721,-0.57972818915737,0.6459775382354684,-0.9565210796260615,-0.7661119404961134,-0.8380694601555192,-0.966110227498244,2.2311172436777134,-0.801557123784875,2.43112968261425,0.036690907308813456,1.8498743291305164,0.18106242640050385,0.31649556572137283,-1.036857038331083,0.9434594868026375,0.4593245308157964,-1.002997946347757,-0.6863564526872498,-1.053662450707821,-0.819519522456479,1.68707324800463,-0.698100619480813,-0.8190911765382527,0.12171404738941244,-0.3382302953913653,1.5958830539954252,0.39044922432814333,-0.8682480129583436,-0.9947447048373803,-0.8581390943627883,-1.0948121882496342,-0.5662053213670307,-1.1166868280071731,0.49076054352001325,-1.0844058021504688,-0.8876760780577481
SIDM00082,-0.78315955488289,-0.8411916611671638,-0.7357821276393121,-0.8388302516101862,-0.7829564429712831,-0.9620141658225668,2.596584161195526,-0.7352326879259466,2.3320287221735074,0.4681343123693745,2.9297019578785704,0.3970585671825027,0.7230010301933657,-1.1466983693065975,1.2524057872858492,0.8877586158139109,-0.9189077072831024,-0.655106151306889,-0.9140083013857632,-0.8356685513656132,1.8734646573658815,-0.629000571500822,-0.5103410928522265,0.8942217367006664,-0.39327264644814064,1.7904577940321131,1.8199578016199183,-0.8993113465808631,-0.8651617625179783,-0.7304686817768667,-0.9252625546194624,0.9209753734371368,-0.9971368616095225,0.3422928890136296,-1.0307211328907275,-0.8125615119620613
SIDM00320,-0.31891630987080455,0.6310589970819158,-0.8430895124129064,-0.7011244906892576,-0.8042760858783787,-1.0053615709742258,2.4085777565761153,-0.8440738626663912,1.943231138996412,0.41420833667455814,2.1055827928408055,0.36366519606665276,0.7366055090242908,-1.0193157876553667,1.2017928724368814,0.92680578538912,-0.9145265021930746,-0.4812409964130475,-0.8578275836837016,-0.8305629145232218,1.9872562046170739,-0.8400331374519134,-0.7850798516834299,1.1940616016617802,0.1616873787606298,1.7615302616103015,0.4476774674192971,-0.9036941600694063,-0.8696288106563546,-0.8101691676081838,-0.9304383952722335,-0.7930077670853506,-0.9555048596430255,0.05527249798027039,-0.9977719493905877,-0.3329638459961451
SIDM00967,0.10009551308349192,-0.8735559829064236,-0.820858516398307,-0.8326850267964045,-0.9053952550397649,-0.9201358105594954,2.4662961060331168,-0.8258232829771188,2.158570650917932,-0.17528366293782596,2.47338199920927,0.5714249323842626,0.3252337571592955,-0.6878056550300271,0.6888131453426009,0.7476496098188237,-0.8833606837610639,-0.7403062157992983,-0.7847837154956623,-0.8200489617064336,1.9906864306372698,-0.7015307862050574,-0.45377075601151606,0.8961234917118649,-0.2138425585111599,2.203650191687977,1.0411670348545974,-0.830092546370562,-0.9425497187376148,-0.7271935251788454,-0.903847458693364,0.9898362711203964,-0.9351101635512274,0.41104758984369394,-1.0400952473038787,-0.5865896661831372
SIDM00508,-0.723819359118195,-0.8707022488118314,-0.7527832296807772,-0.8478815955014648,-0.7949845132254079,-0.9671963574445392,2.777178187791831,-0.8245353354917591,2.750400539471772,-0.17042852610630785,1.9651618877898187,0.2399049163344311,0.6916009591478618,-1.0423203032999193,0.5210380692296585,-0.4136816050228563,-0.921373391761417,-0.6390315808895808,-0.9342008015577208,-0.8282358135477512,1.230899584581697,-0.8803938474154342,-0.822423204198124,0.33793221719390587,-0.7020888263839846,0.9518875674476079,-0.553615544594423,-0.8767706340330451,-1.0216727232834504,-0.7074429492272291,-0.8813427232360804,-0.9785175314772621,-0.9694861799898988,0.7993253033552652,-1.0031620884949122,-0.9840282297036358
SIDM00859,-0.656355984132391,-0.8295130403002646,-0.817659688211893,-0.08926556451324662,-0.678051529154374,-0.8351131880372132,2.646737671897685,-0.8206770764835434,1.7763239058956002,0.3712169565726291,2.7364462911050733,0.22095833851590116,0.6886936302809448,-1.0024088105074167,0.9924776274103119,1.6256236862902316,-0.9108885010318959,-0.5681105110605225,-0.8253615769436429,-0.8198474525740194,1.8054112955755044,-0.2053253940178403,-0.7248757786955901,1.0549583948092298,-0.1613026491612176,2.095390315109421,1.0868808651956683,-0.7246927096524134,-0.9062036139394063,-0.8897078068922395,-0.8357866340392727,-0.8977083229719683,-1.0003806038993825,0.05682941512677058,1.169791804745841,-0.6066387031952662
SIDM00393,0.743005516341126,-0.7438042142312264,-0.9364302151276074,-0.7462860703744265,-0.8631068705543612,-0.8769949689442712,2.6152657514974207,0.6217872850853556,1.9478095090365883,0.48141703664533764,2.626396887567702,0.349245699302339,0.9886909833434231,-1.0630164685719194,1.082605291619208,-0.28905492894457796,-0.9238066946267207,-0.6135719878338189,-0.9659173727610608,-0.7843135275144599,2.022967535462884,-0.6999795863326707,-0.5245016559943223,1.0560041305976113,0.04371697755677167,1.5348068221564506,2.3496335463043323,-0.9580048257904717,-0.8612355458437626,-0.6262296027635067,-0.9931475055882162,-0.9334267186431938,-1.0223680898465226,0.18108789213962123,-0.950866361855467,-0.6862808004549918
SIDM01174,0.5527726488450715,-0.7745092728583238,-0.7765249368937256,-0.7966162237144436,-0.8159790786115094,-0.9231486487779773,2.938272870712606,-0.46211600983018397,2.990805712575232,0.3494720299897705,2.5628308922619496,0.277937663640241,1.150416194741647,-0.9586015468233978,0.45093035842656404,-0.011602487498324276,-0.9041095714903766,-0.6528671791814986,-0.8658679709196732,-0.7687638638360428,1.274862227061777,-0.7407337405879362,-0.21062530152912975,0.684656071675493,-0.47880855937015915,2.347397338900165,0.5956914449877415,-0.86103796789745,-0.9347271763906871,-0.7600152836972789,-0.8762482818816888,-0.8549189037064396,-0.9619255207207982,0.5936566093580246,-0.9712264994308628,-0.7091113424461954
SIDM00530,0.4062740841631477,1.9862673174742829,-0.8150223353171767,-0.712121958282455,-0.7678147598191019,-0.9593757278844078,2.2837547059782475,0.9789820040853903,2.373155801547788,0.8089650692221845,2.480381706069203,0.3863045949282688,0.7676195310358199,-1.0610920476505838,1.0301948378090977,1.5750674970488412,-0.9777574254651442,-0.6495063959507406,-0.9163968264219923,-0.6676131741801797,1.9830386932363848,-0.5083821487432584,-0.8258464404359604,1.1125290705333581,-0.2519857314080998,1.5281087001631364,1.1873817455353894,-0.9378729977720925,-0.44564587846861275,-0.5951403001544848,-0.9529322741712579,0.46361416697110364,-1.0574403698854735,0.10019619051116968,-1.0702488904390581,-0.585244497780444
SIDM01149,-0.7748890446866114,-0.8317426001889522,-0.944378761660191,-0.7970903188464858,-0.8049276927956143,-0.975401708873135,2.683115105243732,-0.8177958351420554,2.2042205689110648,1.106683632772299,2.80033940688349,0.22715948184265605,0.554220246667804,-1.1040708031866844,0.7185498164855815,0.034264271229337354,-0.7923406925091633,-0.5732238921399253,-1.0312059072782933,-0.7741474350088996,1.9253678439195558,-0.7930669698680836,-0.8144008183657742,0.31041452894436894,-0.08400689140254583,0.6891847146660691,-0.5491629909526659,-0.8574014998105017,-0.9068344634368608,-0.8100223600503336,-1.0259201028332694,-0.9239724150997112,-1.0009996032143242,0.16570495410211455,-1.0085361002517277,-0.7630427676452984
SIDM00243,-0.6236116965591847,-0.8672940647373428,-0.8914183709352312,-0.7583698894225643,-0.8368891938563955,-1.016844692749421,2.620230982634734,0.2953647542649834,2.238355995819847,0.38099852358435543,2.411665033735926,0.12240408856441813,1.2430785251991143,-1.0352982558205752,0.856000694409567,0.19589837395263615,-0.952010554019172,-0.4813514175948078,-0.9240073427255,-0.917738469948309,1.8358189912120115,-0.7372928755120272,-0.8261301073523296,1.4541411105723627,-0.30603851619503303,1.2811244389804075,2.3669758670872394,-0.920265631006768,-0.8792673579117313,-0.7669820106230248,-0.8458329535659574,-0.9185919914626484,-0.9578810073553907,0.37800380229898467,-1.0395480031497473,-0.9403973236936414
SIDM00176,-0.4381402288672714,-0.8064096227291739,-0.9365375769295569,-0.766069019414461,-0.7907515679080911,-0.9651617179234073,2.3126394926783207,-0.7209586438291972,2.2879763145490304,0.9946255817540666,2.65060532361014,0.7138674254687086,0.4685370618876949,-1.066648294730007,1.3304273988601074,1.4792105116926473,-0.8568309088171508,-0.6644701590172801,-0.9663596489296673,-0.7787184638970892,1.5418758944016706,-0.7176620687073616,1.154665380444051,0.7952818244878277,-0.22022588392149495,1.9123507207932013,0.6232178429572133,-0.8570583588082994,-0.8896347871479316,-0.8170950530778548,-0.7722387596065438,-0.877667169798523,-0.9335060090977353,0.04711373439561749,-1.064022848077745,-0.7454724774030529
SIDM00422,-0.7022652629736108,-0.8244476002473389,-0.8950925591837205,-0.7898939971579725,-0.7915691478204141,-0.9436978639115684,2.4969139851731694,-0.7995893643765771,1.9506354930744194,-0.14356125708128292,2.8276490320952785,0.6371639248712822,0.5261593471656492,-1.0718816178883825,0.904256511241301,0.6548503848741809,-0.901165325379408,-0.38846902662198507,-0.9275171706829358,-0.7835278674328867,1.8616756193789799,-0.339592932172713,-0.709829870296086,0.880247736025947,-0.2831613595566507,1.2276253513185242,-0.5668174413275103,-0.9204393891792647,-0.9400145823519271,-0.8390886292874052,-0.8075031787238,-0.9098085268343777,-0.9541554419408721,-0.05783899349078308,-0.966684513387097,-0.7050535573090367
SIDM00532,-0.625238538583611,-0.8269132491360148,-0.8271050341828701,-0.8279972222196852,-0.8838710777575174,-0.9766544182170769,2.5422302325268493,-0.7486661496588704,2.4148270800111162,1.0608974100440256,2.203394456981519,0.3979013665712982,0.5421994287927855,-1.0123581149648173,1.4168019237714287,0.6722671722883256,-0.9930923550951043,-0.6946442715305892,-0.936103406118846,-0.8224343879682886,1.8758622247926413,-0.7294742663224373,0.3944840794833705,0.8643402445832669,-0.2786679435370523,1.2772295022932696,1.3034752201622914,-0.8598496026433595,-0.9712206167022115,-0.7184249949257678,-0.938646219407021,-0.903666317124156,-0.9745860456674514,0.6959186084542224,-1.0230526993706976,-0.8853195366757425
SIDM00077,-0.7373579618864551,-0.84430302092512,-0.8000225815525804,-0.7609782894121201,-0.8458732678291089,-0.9479634520622555,2.565243310243196,0.5811147686604425,1.5127236355261036,0.19104096479054974,2.5060388114812544,0.6672665974333184,0.2834051452783939,-1.0405923391726524,1.0018659806834664,0.4212256504522635,-0.9397255452522632,-0.6101517184349102,-0.9307114033522763,-0.8441484573822529,1.5333614319483428,-0.6620935031174888,-0.07884514472414517,0.9648009755640227,-0.0975377150048377,1.7026221145287996,1.4055643508249174,-0.8919251576859906,-0.8378134301138306,-0.780137152924024,-0.840651419436385,-0.9271458291544707,-0.9577810276502534,0.001960341640021435,-1.0272804383652432,-0.7403970018151195
SIDM00561,-0.7684364234544508,-0.8423252381720999,-0.826080842101041,-0.5582436444272854,-0.7466223762971639,-0.9042739221300222,2.964942667019386,-0.7688578458327404,1.6955594038519946,0.9946931575535748,2.629208975042291,0.24342886128582428,0.21954927477967343,-0.9864014771680139,1.0900520400602085,0.7858155554447833,-0.8302609265973138,-0.8168981721368328,-0.9773257875539414,-0.8748774143674319,1.9026787334497577,-0.6225644110109171,-0.098211009697204,0.7695524330529996,-0.4520507952859503,2.2415305445937923,-0.6057415470414523,-0.803872255209003,-0.7597692596625375,-0.8385091069569142,-0.8654203747305931,-0.9330963422920496,-0.951078379164123,0.015486324353885415,-0.5183634912732925,-0.6586729430799941
SIDM00407,-0.6437638122120777,-0.9037317091602184,-0.8851232838615922,-0.6505147096358503,-0.7663598297766977,-0.8407302848406631,2.4070603255310954,-0.7661230779746506,2.3900014766105633,0.3208274094434833,2.92066731732896,0.7596185302785771,0.3655603629025154,-0.9963674562574883,0.621186431025888,1.1260910679744738,-0.9381556413300518,-0.48871871597214894,-0.7375711697081248,-0.7838386867914837,1.9686917028018658,-0.6619563229495368,-0.3531607401406279,0.6021758279834283,-0.26072854283546293,1.61619175560513,-0.17944145622585497,-0.8196770240365452,-0.9259020338155153,-0.808148324147948,-0.9253411335637209,-0.9051932189354742,-1.0311653174167459,0.003967475545349155,-0.4106191716585661,-0.5279660365504651
SIDM00631,-0.6886754324696572,-0.8622804583163259,-0.7580505188739229,-0.6835339600017178,-0.7742747127364852,-0.9047104411326573,2.311498207672739,-0.7820697330721256,1.7692741836898502,0.38496374001182865,2.4441661497752905,0.297772350794543,0.5432043937749917,-0.9092862655058562,1.0948042783078022,1.3434615966211294,-0.871025825606037,-0.608148040977596,-0.9013740801700715,-0.814819944404732,1.1828757103995857,-0.6076093131016569,-0.7882482288171904,0.9151681751794087,-0.7657645332133582,1.9150966421179754,-0.47534330375376604,-0.9069132495291394,-0.8634204855334507,-0.46109924965525556,-0.9719009207370022,-0.8088319206234749,-0.9846071325182525,0.29315949390721974,-1.0309762770264368,-0.17958863203680778
SIDM00324,-0.8501912502544748,-0.8013459693322981,-0.8312016033014996,-0.6409948854060494,-0.8550487060752033,-0.950399219230512,2.1799740107004406,-0.9855191034110411,1.7829092857717568,0.552444993892931,2.0852048290293346,0.17615070590958945,0.39999150080893325,-1.0490249507820106,0.5308148151570719,0.6126075725034795,-0.9390543384453861,-0.6172946725235352,-0.8727915691968112,-0.856319366301991,1.6540276661975013,-0.7447765204040706,-0.20978164320747952,0.6755755834010176,-0.04186348796825511,0.9880673095812585,-0.6050461681700929,-0.8511225455371719,-0.9724773153957758,-0.8609909964718712,-0.8027281461244455,-0.8746457758658713,-0.9594032819329217,0.05458227946097046,-0.838990756535682,-0.8309227428617882
SIDM00410,-0.6768414881071599,-0.828938838815566,-0.8285500315745371,-0.49639301428721005,-0.56599211627784,-1.0417899767680183,2.8982435995536835,-0.9092165918824862,2.378493745067576,0.4467974270057882,2.4336962281319034,0.7965227577708175,0.5476862506483741,-1.0137018584630086,0.6372229411445633,1.5777364136914618,-0.8806984963792911,-0.25150266389016523,-0.19614676993751215,-0.046808855771156864,1.5286143214944634,0.04862053996382902,0.25694328457119336,0.6786408338732748,-0.6414403352098981,1.5574434487205602,1.1617811688414623,-0.8608609218079831,-0.4892027349318184,-0.6429816114115229,-0.971980666536873,-0.4323013145202153,-0.8855102119975637,-0.03650448678070993,-0.9905104805356922,-0.4107464595705668
SIDM00483,0.40593108523378657,-0.7978519134817056,-0.8717007506418778,-0.8654986340883538,-0.8988415184179792,-0.9435637218066214,2.179215436467485,-0.6345462110161021,2.0720571458550907,0.750850579059818,2.3400987837205576,0.7022126780315247,0.3879441960589425,-1.0870444319606265,0.47462536458418586,0.9578863161687248,-0.9326943317977806,-0.6861267825860312,-0.986417651191398,-0.858687296592969,1.725102592497172,-0.8482530145687053,0.19116345755604855,0.9056001644875252,-0.4323570922429849,1.9971368386960213,0.6203158925571925,-0.9300711853245687,-0.9831011637612607,-0.7996575498214364,-0.9226396103584098,-0.8900549015772704,-0.9663266601766352,-0.027976671726333505,-1.0686465085172485,-0.8899189449154401
SIDM01187,-0.8646967870660348,-0.8399973158801792,-0.9409488419912991,-0.7743561575012936,-0.8875224756607495,-1.0167305601548848,2.169486046257929,-0.781088953183719,3.5949737378421114,0.33213366490083873,2.500223592146264,0.6624306973776424,0.16468865172657646,-1.0051482123017397,0.41129783484743665,1.2889324478953483,-0.919596739556043,-0.4136955609135439,-0.9480401520380397,-0.889318954236607,1.4355232449354376,-0.7652728662585075,-0.8011133264988894,0.5615227209124959,-0.40652779893270624,0.9835189976315509,0.39516513392211267,-0.9018494231312031,-0.8140166904510151,-0.8280059278059337,-0.9075284118238072,-0.8703313518385017,-0.9254098067075015,0.31574978179169066,-1.00616578091357,-0.7428147270835108
SIDM00216,-0.6635128938700492,-0.7294991815412555,-0.9563435196068979,-0.8497840678778934,-0.693858729828365,-1.0427873087803268,2.337989686806986,-0.806469935236301,2.629377411754786,1.2114535176772505,3.01327941978954,1.7517537201422553,1.1193837204461166,-0.9882212938494386,1.358170353208263,0.9285993545478127,-0.8754720352889986,-0.3596183216228309,-0.905211071209527,-0.8648543591624387,1.9198993328312621,-0.542752624644124,-0.6115639061878299,0.8849419535589635,-0.17303631845356754,1.6316338016388252,0.818323005527938,-0.8130382486082374,-0.8408142200627272,-0.7815929765341987,-0.9483249016145605,-0.872635233221351,-0.9342141083481751,0.026036555251037197,-0.9256450563371262,-0.7722226019009519
SIDM00199,0.2751277935168075,-0.8862944305173265,-0.8276223604988298,-0.7001461977486979,-0.7794429567601687,-0.9147334618433529,2.146238310420281,-0.5501740340745953,1.4377294628506176,0.20971870196578635,2.889473450175484,1.3429538323139787,0.7075124239406476,-0.9203576116502805,1.4852278589350618,0.8731448656288348,-0.9060735985970108,-0.45194253016128,-0.851758316891736,-0.8452209218320054,1.8861796282761256,-0.7354908697615977,0.5341146832009306,0.7644384804467418,-0.2604771730298461,1.996692993486698,2.3004542027124137,-0.7988088061324057,-0.7641170831112833,-0.6236358164814895,-0.7996351339056185,-0.7260667576052031,-0.9297326973577636,-0.12081962434628976,-1.0522572594994435,-0.9094501889329889
