,SOS2,RAF1,PRKCB,PRKCA,PDPK1,TNF,MAP2K4,PLA2G3,FCER1G,MS4A2,FCER1A,PRKCD,INPP5D,PRKCE,MAPK9,MAPK10,PLA2G6,IL13,PLA2G2E,PLA2G10,MAPK11,MAP2K2,PLA2G2A,RAC3,MAP2K3,PLA2G4A,MAPK13,PLA2G5,PLA2G12B,MAP2K1,VAV1,MAP2K7,MAP2K6,AKT1,PLA2G2F,AKT2,AKT3,NRAS,GRB2,MAPK3,RAC1,SOS1,PLA2G1B,MAPK1,CSF2,PIK3R5,HRAS,MAPK8,IL3,MAPK14,MAPK12,GAB2,KRAS,SYK,PLA2G4E,BTK,PIK3R3,PIK3CA,PIK3CB,LCP2,PIK3CD,PLA2G2C,PLCG1,PLA2G2D,PLCG2,PLA2G12A,IL4,FYN,IL5,PIK3CG,VAV3,LYN,PIK3R1,PIK3R2
SIDM00098,-0.14645705387439345,1.105522053320851,-0.7593485237630189,0.665712107089428,0.9813605094842519,-0.7417031340419986,0.4448277159634269,-0.4327627086815372,-0.50903483838477,-0.8081949521742519,-0.7140547099413941,-0.18033162727559907,-0.7853260114613846,0.24339683486941507,0.6977139306832375,-0.7669217782800093,-0.7388703701419148,-0.9411312891644291,-0.7839241641631,-1.0871006981609643,-0.4756331899181543,1.7985337293991823,-0.748455838038939,1.1053269295516621,0.5507507225558202,-0.8461483251205488,-0.7276997760261817,-0.9427248075776667,-0.8538109541300412,1.3068758587456268,-0.7586218323277806,-0.09721058891440104,-0.36189749503635105,-0.1589299914649479,-0.9278092763705941,-0.6708840724550083,-0.6308758124179298,1.796453302028577,1.7461961434059645,0.3043844854751119,2.7846333716013927,0.6227387380923055,-0.8012019688903468,0.45912016079758144,-0.6205833667006926,-0.8478427138862007,1.3875517393560706,-0.318394420611155,-0.8232706844111087,0.44456538250407784,0.6589636762154816,-0.5037634028227499,0.47466145476394606,-0.7592578285997295,-0.8245711665358659,-0.9392941452861411,-0.6512429962791757,0.8515901817502423,0.17596570516696397,-0.8416167900844473,-0.3846227482318617,-0.9814065845386527,0.3230023779792916,-0.8436667260346651,0.1106998377987468,0.6844580076900222,-0.8836438598625841,0.07939898301116054,-0.7941992238171479,-0.8832652758626194,-0.7279088253934431,0.8910788951698724,-0.435137947832969,-0.16420752704121946
SIDM00225,0.15464606464079755,0.8348573535582411,-0.8488476625423591,-0.32273940766304543,0.9440534074438506,-0.7278087225899333,0.1861552214512149,-0.5107383526608319,-0.7626770233419828,-0.8145053902138071,-0.8043945156785222,0.42094688096303706,-0.6762954628710176,0.22770011793802603,0.2000957203935584,-0.8324668053017729,-0.6873597157993989,-0.8695511356869954,-0.7675949619709778,-1.0111065892788806,-0.7125686719868626,1.273364272885486,-0.8386697252131378,1.1840326821301086,0.4641301980845953,0.8065033107138745,-0.6833342933099839,-0.9752950368294752,-0.8226724429240099,1.7672558841865322,-0.8010257527829866,-0.34553863099016646,0.3379635893559659,-0.12032069319968533,-0.9681057710880799,-0.48940933136072684,0.00327414136633282,1.8397846356450012,1.566287194929019,0.42574360123698995,2.56435910851763,0.7242755066546729,-0.8670791429835091,0.5101479725257008,-0.6274999404281066,-0.8339691836356542,1.1051907729656958,-0.421283114915288,-0.7920433242111051,0.25589958892890957,-0.2815708130608741,-0.44167537225876763,0.879071646217962,-0.8075334414899487,-0.7226092096174905,-0.911503341617996,-0.31956181662508887,0.6432993664700564,-0.289436664838999,-0.987699588814437,-0.4259825966617104,-0.8335108253582239,0.6773349592321166,-0.8118774403015748,-0.5021284841151514,0.9254401398196097,-0.9399443161763985,1.5222989965533062,-0.9075823257424676,-0.85038006208633,-0.7369502176505911,-0.23106446832673724,-0.2771121420304421,-0.4603573061973098
SIDM00846,-0.33627621821732756,0.8698531163205813,0.3937068401889022,-0.28414790650247623,0.9882606559100836,-0.7958212129566247,0.3980845338462753,-0.3813968856820857,-0.4765231660699149,-0.8980183477296444,-0.8543558354155874,0.05956031227805011,-0.6445159689452875,-0.09154114416724439,0.457256695016362,-0.8319745372127543,-0.7816542294981876,-0.8913880465883852,-0.8744694081357975,-0.9899846097891369,-0.6228207916923634,1.1338849989723598,-0.8232823067747475,1.552065456007113,0.7730467655009655,2.064303042368972,-0.7136275696942892,-0.9531391601696687,-0.9406969527897403,1.8566577901095587,-0.7837981445354802,-0.21677992124003811,0.8704733786589941,-0.2132189230298964,-0.9024437719216116,-0.5416768291323578,-0.8366500827076601,1.689101416942715,1.582817379722509,0.40456292514070263,2.32043600654032,0.3263389430642861,-0.761113157610197,0.3639110576930663,-0.604909209544904,-0.7286019215380581,0.6951875006183451,-0.352729821718398,-0.9144322269615,0.24352832135825914,0.5186178137365245,-0.4745378904925864,0.705831098423714,-0.7948877774458095,-0.7131397259764181,-1.0179133963396994,-0.06271061018132987,0.3009842739833732,-0.288815158393606,-0.9754685654954119,-0.7489569632522669,-0.956815252158209,-0.12929553963851775,-0.7976010874560583,-0.684611185447512,1.187875792704406,-0.8217010089976022,1.1894647119726214,-0.7663684294922023,-0.820596360725214,-0.08274049532416776,0.31046413752529495,-0.539366920455228,-0.30207525946749875
SIDM00291,0.21050477281114974,0.9796559767371458,0.511977753015404,-0.5639027357226977,1.2706719121151453,-0.6350193019167573,0.31696521265030453,-0.6873500714250705,-0.6597534805514155,-0.8928124059535186,-0.72842764779089,1.2081067195113022,-0.7992563885338795,0.7654677606382082,0.5713066538142987,-0.837953447290114,-0.015695636071887897,-0.7953199559837917,-0.9499028499612642,-1.1417963190131593,-0.34911641635691887,1.2604308368381785,-0.8232476869827247,1.4197126831815199,1.5071802960822158,0.37134718038988623,-0.6014862650163731,-0.9671835437345087,-0.8309182888233402,1.6589398477165531,-0.8375873557215547,-0.15421718969094847,0.6833916835716375,0.19571455103036073,-0.9283228400248459,-0.3319020096946334,-0.16736406499652842,1.374692858095759,1.8578936789144092,0.8556571961413694,2.344315854474362,0.5486812928608678,-0.9035607154909414,0.5321205356572491,-0.6463430417525327,-0.7365915933005378,1.0154145333144973,-0.47760357639545425,-0.8444324838630932,-0.0016074670264164786,0.5140430413396011,0.22446122317224515,0.9636772611317815,-0.7633472900281466,-0.5551675647266747,-0.9004089713540065,-0.6587730241746428,0.6758468981090971,0.7973915424442831,-0.8740777497470889,0.019775914665252674,-0.8371558865246347,0.6652808427630261,-0.8234519930150102,0.5307139353125314,1.195677450228499,-0.8625015927107266,1.9269502960355378,-0.6400204990655195,-0.9451146794788785,0.3473886948377171,0.4644223565149844,-0.1357513311775369,-0.25954488834721806
SIDM00520,-0.15327484864701205,0.8454594995210262,-0.7736898172630116,-0.09266788333177609,1.1506451896167227,-0.795223583456106,0.704244955572582,-0.7413411603559545,-0.6314263289759717,-0.9321971864778803,-0.7973852753280827,0.0868010164079781,-0.7277917923427337,0.7075096210514312,0.8337964985981806,-0.862436651113198,-0.7274458808266349,-0.8969433174945949,-0.9094547102145977,-1.0375801544731205,-0.5327556481560634,1.5326932560318176,-0.8797009249517419,0.6360621753053948,1.2239590099346078,-0.3956605173104304,-0.1462388941949519,-0.9825246428688641,-0.8422725639743952,1.5191012332163636,-0.6516954204104655,-0.2645992187547239,-0.4783619209743687,-0.29195671144782676,-0.98972983744609,-0.574813865969313,-0.10742363391901054,1.533903796599923,1.6113510472933754,0.5000866377405552,2.6107510648389716,0.490206872722997,-0.8972140828327455,0.26042457304454064,0.4981674091817198,-0.8314140434830632,1.5161091203354689,-0.05536444813360425,-0.8014030582517084,0.14772901486491702,0.23145607474922847,-0.3285023366187452,0.17721634025831323,-0.8416853073217663,-0.821824842136607,-0.9291327245910954,-0.7648242114555972,0.9489371145890182,0.04872946486551291,-0.894881126232537,-0.6088840333322989,-0.881939140019234,-0.057471505780043806,-0.7841017733657656,0.24461816978747378,0.8719026239682491,-0.8990816637865423,1.4363328296474518,-0.868206398942848,-0.809002244635813,-0.7769223264928099,0.6223102629007478,-0.22277964900335825,-0.23402885410095514
SIDM00003,-0.07606761759270368,0.6530757342323101,-0.7810375137376369,-0.6506165646414338,0.7407111758782388,-0.7054782993116544,0.18396315492840043,-0.6478347982189168,-0.5775113217659549,-0.959664479832768,-0.7432950593460615,0.9423488478845797,-0.7487671641798562,0.26357836295717135,0.22274222659955795,-0.8985365541937285,-0.4925544208544801,-0.8875432930104534,-0.7736663723673737,-0.8933843228111797,-0.47581097813322953,1.5988747555684801,-0.8255449296474587,1.0447278967371825,1.4711693139619675,0.8310330837124218,-0.6557356796945771,-0.9491262015230418,-0.8441134917163412,1.7012680244644953,-0.7323018067350604,-0.2727588970858559,0.8131308279614562,0.06914677644384426,-1.0208270798933492,-0.4979858267327193,-0.2551297332924865,1.6405661255028405,1.6039643153529137,0.46660514256326746,2.459633183065542,0.4385413908597508,-0.8496842019545243,0.7243979395425967,-0.6185661956080976,-0.8020179127306238,0.8197722327603156,-0.38296358569451966,-0.9235721043235293,0.3122981119006644,-0.116416345254081,0.10408235524441849,0.568297621257225,-0.622349344790516,-0.7579881970177896,-0.9416447020910778,-0.5000258795066411,0.993463517123065,0.5307492349086849,0.16504760737798924,-0.4551687594131406,-0.8045638972250524,0.5384967390911175,-0.8430938585343215,-0.17719639485425942,0.5725322033176996,-0.7944211845711513,1.101347085927571,-0.8523718059970288,-0.7573812995678978,-0.7159782309379242,0.5086542600374623,0.007774037385819338,-0.25041751802124634
SIDM00136,-0.11987262078344194,0.3315127066929042,-0.8693325448539425,-0.09879023611518825,1.189349240210322,-0.6756869152850754,0.22901727163352428,-0.6016758260323807,-0.65222201139742,-0.9620219462326706,-0.8209461965059988,0.8025491132979019,-0.6736386649814776,0.2904682724821028,0.3634035602532005,-0.825722240816119,-0.6767755927882515,-0.836730229596152,-0.8119929365491121,-0.7349368571000683,-0.7256565331210163,1.3220480235434442,-0.8380025966354948,1.0827777679756885,1.2489271388794634,0.6239122274351467,1.1276780632893244,-1.042394045696804,-0.8659589346573356,1.992879827711926,-0.7854689187958858,-0.11667594617932107,0.6236101455153211,-0.20366846679216194,-0.9413404107052342,-0.43544298751278593,-0.8153281538941863,1.146668931315316,1.719943248372717,0.6507892655995077,2.6566406803841827,0.778181819928126,-0.9169335595317961,0.3851481893824864,-0.5637997593558884,-0.8366041470975958,1.4466032401452813,-0.1720795384535122,-0.7996377101747779,0.23620349665749346,-0.34779473375905273,-0.6330300500997766,1.0135103333842828,0.6200597397092068,-0.6180295608149703,-0.9622723190101752,-0.6223357305028023,0.5843610535832205,0.25811132734267916,-0.965917051701755,-0.7474600078698875,-0.7880321092251157,-0.28939731316290374,-0.8506406495178293,-0.3014197573210242,1.132922930427709,-0.9558454812157342,0.40565128939511597,-0.7754541310470995,-0.8703045150505063,-0.7046853853710776,-0.542720150116202,0.5372548495522526,-0.22358075672074318
SIDM01155,0.038499845182361186,0.8330819657038037,-0.8336239833669642,0.11206769601147143,1.1018261804694869,-0.7406829943835739,0.49024265126685085,-0.5474152834148356,-0.7194575488070777,-0.9316676896514956,-0.8082324179303484,0.1680566806351823,-0.8205624936040129,0.6317919748808336,0.5941119771820969,-0.7605685514858505,-0.7832805398114625,-0.9095202890760857,-0.8188107314074147,-0.8962205203428811,-0.6408856114022643,1.3366550916262618,-0.8784767567699202,0.5392988906946358,1.1286916919527235,-0.08970931034808503,-0.5042140438629216,-0.8929324201591617,-0.8117262747397723,1.4341348643508207,-0.8405299080742219,-0.35730790399724954,0.06388177729246686,-0.0007707345812583203,-0.981464193939513,-0.6310590878670524,-0.5515412057574922,1.6426541226071936,1.8149385086266834,0.48095139700391365,2.565140967902041,0.5798804336571142,-0.9312110826548575,0.7064244268194239,-0.377809668484686,-0.814897796665046,1.2593258331658332,-0.21851964377398528,-0.8760132806409124,0.18153784541728613,-0.06354057329924828,-0.5904329548118706,0.5175215510099777,-0.7844782340496491,-0.8352021581165135,-1.0023597682719179,-0.45677295766753406,0.7117247695566788,-0.062196483072455025,-0.8896870870707181,-0.5514510402916394,-0.8364247164556501,0.33449345556731996,-0.8673102920738888,-0.8007625008926006,0.9265772884003287,-0.893900079035158,1.2179129940578879,-0.7560002587734366,-0.7796014496506495,-0.6288734303899619,0.31985116420707843,0.03555478131917427,-0.26542025170621397
SIDM00224,0.2519977387905182,1.0552668213136176,1.2178584494346665,0.4457697712443634,0.9563547370781154,-0.8669716464946154,0.5183962467433552,-0.6997223890683958,-0.4773034446055335,-0.9043958749888928,-0.8713530540925488,-0.004321475010351461,-0.6775288929412823,-0.5071928417862639,0.511173086610816,-0.8230148513320859,-0.7359729701264138,-0.8667831020210048,-0.6923465585417449,-0.984684913209501,-0.5910349716202077,1.3047908376773982,-0.8845155888873327,0.9817841458768779,0.7650114990718418,-0.6786487754194935,-0.7133327069498198,-0.8813941416658228,-0.8036530973938163,1.005747312417868,-0.7453105211385278,-0.07058897943605616,-0.2739889694960572,-0.14579332546923207,-0.9310154040419262,-0.43442293979392144,-0.5731355048044783,1.4498162501009324,1.6246925646432018,0.5479442443358864,2.6368755124166228,0.6885021833752948,-0.7653928505968857,-0.5549538999256374,-0.666655789209097,-0.8431084684171928,1.2078768440861027,-0.49135402231679104,-0.9844197633358721,0.0789527780824647,0.046217036445909215,-0.6672028467036343,0.2679026432531028,-0.6600337438138145,-0.7093978065023095,-0.9556421342889667,-0.6406742721275255,0.8560372261357724,0.33833862798018505,-0.9475580054654863,-0.4916265209661461,-0.8998485828283898,0.3151936786213572,-0.8391166160151639,0.2895372054252315,1.4128560235678793,-0.9286299053454701,1.5811032977390287,-0.9100329767016645,-0.8366483153810327,-0.7196784859489465,-0.2805539106823698,-0.32013283493063943,-0.1933033126050991
SIDM00783,0.0492032810716853,0.6344333396085167,-0.7582532172790154,-0.4215546067215151,0.9568636914344675,-0.620719966230755,0.5090711568141811,-0.6152440013775904,-0.5192683761847411,-0.896068141201017,-0.8302656440062333,0.41604955296301954,-0.6647051755590047,0.21071971347803217,0.3947305016216078,-0.7746452308015541,-0.6993671102436984,-0.8760174352900569,-0.8253666084778142,-0.3816986354264352,-0.5615413761478147,1.33974538891998,-0.8734662308081352,1.4443895681682337,0.8344188350712913,0.20158746443439385,0.11336754893786175,-0.8465685488017529,-0.8549937064219824,1.5514904306451307,0.5023191329483662,-0.029252415115045324,-0.3001468684788692,-0.16433492393168064,-1.0474302959027546,-0.6161933850999223,-0.8892236461510445,1.2282180204531403,1.7344336575020778,0.3326112379658688,2.386576608860468,0.6723766994788793,-0.8997502661766061,0.5324004850994095,-0.5862271220214971,-0.6390949064998547,1.0671521674781155,0.11233909031358331,-0.8686116882835596,0.01338211648565809,0.517743473728436,-0.6590308770611549,0.8330509782272281,-0.36832866473946974,-0.8480333311452135,-0.963560928244491,-0.782129818802481,0.6883281403188356,0.3237229141187382,-0.9337239881808076,-0.6119591500737706,-0.7984980142187731,-0.3797728196230491,-0.7891284836543937,0.9156809600592332,1.4390864259523546,-0.8469702905396629,0.579053009777648,-0.7315525148498814,-0.8965572643749253,-0.7934945490482124,1.0727336207940166,-0.34362315900357127,-0.20513017930257668
SIDM00490,0.05312236208270538,0.6034801070486192,-0.8638056373299798,-0.08137692766206456,1.4288407348767305,-0.7747934465068838,0.33931628404764524,-0.7657930554401081,-0.7805220235448534,-0.9746451492696669,-0.7361659086965391,0.04906898741299928,-0.7856896999164306,0.339593082105962,0.6724609574237778,-0.7021773749680431,-0.7444220493474811,-0.8980157335290768,-0.8297478136317957,-1.0624301932006441,-0.5680585755811055,1.4917886482973903,-0.8445168111475426,1.0621220330946237,0.6256818960160825,0.15669029010860694,-0.8005468689069389,-0.9730812197041561,-0.8635751744481767,1.7492183306847096,-0.8685185856729781,-0.14043936644171615,0.7996580438234433,-0.03346272796519599,-0.9336998103708992,-0.5015132109979694,-0.6584320279308679,1.462210399915633,1.7331757293525691,0.4983000834645974,2.502282596124912,1.1489867626985133,-0.8735908234140303,0.6606740881928407,-0.7247136216748405,-0.7566632422935685,1.1889361959984937,-0.18155722727543774,-0.8696897248338621,-0.11439633494910502,0.40314300117298263,-0.6052527636367382,0.4154799977497072,-0.7456137946686627,-0.7686948131179108,-0.9267237432834604,-0.5462480778570864,1.1091486297041584,-0.10478455771130224,-0.8716071708288785,-0.6774761959834487,-0.9162212579853332,-0.013266830689621133,-0.8465516733919415,-0.5494747475222111,0.6310508971621592,-0.9025270360764418,1.9684701516887406,-0.770200269322026,-0.8682006036542234,0.9190683560123715,-0.2399795600494105,0.1753226765983558,-0.14910083492106915
SIDM01090,0.12559313506083092,0.6563571538723628,-0.7716928741064618,-0.6307320495018366,0.8100057155837221,-0.6664733837063895,0.39855762528215044,-0.5855325561437975,-0.7115536080700573,-0.9669758200450037,-0.6416024604600615,0.3403017065849318,-0.6560521147847675,0.2847745061376692,0.5624983155651994,-0.8393316296519714,-0.6888388872814615,-0.9201413444926674,-0.775198210171579,-0.8433565122500754,-0.5691866147546003,1.386649234450303,-0.8931042667500999,1.9680292705983478,1.366869593195072,-0.5071956590232316,1.673034897333278,-0.9580752401355658,-0.895588532107646,1.6219592217336218,-0.6795297733103289,0.017613808810697757,-0.2771132732923988,-0.02556330057458413,-0.9443216307176319,-0.5647756587841167,-0.6765873573587164,0.4104861910525509,1.5819736956866302,0.633215366254382,2.3606933102980165,0.7569663918010382,-0.9450575397511537,0.5937105943187458,-0.706307812663708,-0.8296607533294292,0.5365466734662082,0.1105245769142925,-0.8402603048688904,0.2851504129749706,0.7587641568234198,-0.24449013359642616,0.8397798630567113,0.542752754777606,-0.83062215345297,-0.8318481822313851,-0.656531411953477,0.628206295058479,-0.16067479578449104,-0.8998445621868206,-0.5550954324505873,-0.7315255711369307,0.3632159873997406,-0.771102041926206,0.5676131809057349,0.7127602485500617,-0.8900638295617933,0.6763747128178433,-0.8261464469076806,-0.858959175715629,-0.8228645711121251,1.3856822565971894,-0.17540863875171012,0.04209368944321474
SIDM00394,0.18184533382658727,0.40400650063007526,-0.8688221943715004,-0.15085542139355052,0.6170204717131612,0.15618340943963013,-0.6566688992188885,-0.6281335056358054,-0.6289325683009017,-0.8952009829540503,-0.8136624135765527,-0.04389663987883337,-0.6807477526563578,-0.2132590479748538,1.0188420270145084,-0.6690152187942108,-0.7377732681739465,-0.8293086097963115,-0.7327459220306042,-0.7923733660069348,-0.4908051060841861,1.1669256293804384,-0.8587640611022471,0.5175581671763045,0.8887872785180994,-0.6293996209831199,-0.23645834398907362,-0.9093439074409555,-0.889843452203783,1.8903093802408155,-0.527488181555107,-0.1477763106255054,-0.3018580442354806,-0.010660769008956118,-0.9050864691121351,-0.5083424045950974,-0.8470668607980113,1.568544692549214,1.6068512868122053,-0.09583599172821719,2.5978668785884858,0.5580010839066802,-0.9094198885812115,0.6029050484084734,-0.33686973457035063,-0.8170545561415208,0.6585246560075073,-0.1885846327464273,-0.9116445863959489,0.25484637278073985,-0.33095577701439743,-0.5067133619657036,0.5820423472225442,-0.7279203169409131,-0.7937130738153659,-0.8946706455289939,-0.6655861052384837,0.6431555433575602,0.2472293741014987,-0.9343886636462592,-0.5866728027744895,-0.8291519242523792,-0.25740826783424176,-0.7095746459059831,-0.31085445896826713,1.3039467392047417,-0.9226191115126484,-0.6664117589776094,-0.7671430096781584,-0.9081759206004996,-0.6969446239654755,1.0911147701470783,-0.4771609647878592,-0.2365232420983259
SIDM00538,0.34812974851321055,1.277471417187775,-0.8231801920399395,0.21717555008985684,0.9353052893065966,-0.8001386665896271,0.7409577546534374,-0.6991976306057271,-0.6004461165950444,-0.7785116181153845,-0.6064829064595159,0.6050439266121189,-0.5861220045907171,0.3315411093650198,0.48407211275382134,-0.8521685678274785,-0.7159459579715288,-0.9085891047239406,-0.7632722261082373,-0.9374107841328472,-0.537145438784629,1.9260235559978451,-0.8418075118514236,1.053997980178379,1.3221607445107224,-0.22813950957443518,-0.1261232619833327,-0.8654155947086644,-0.9387384924829898,2.015135209117641,-0.6776802064818386,0.21340980728532885,0.02109815710405347,-0.30947928867909746,-0.8501547938004184,-0.5158027795848967,-0.82723080264921,1.2886824118621416,1.9051665316082949,1.0849253227592255,2.6596850373636167,0.9898735833640715,-0.880547828721938,0.5218947297181094,-0.429959120181618,-0.7159097451314804,0.5746160095839874,-0.08001124799325363,-0.6286050776060322,0.22333078504795928,-0.0598736764697464,-0.2453388816981042,0.5416380452842011,-0.5392423048170771,-0.7484143468404287,-0.8648329068289777,-0.3414759718672879,1.0210085209000996,0.46412076621316517,-0.8679874385800723,-0.6878135542183365,-0.6586231928762789,-0.5311149620662603,-0.7436084881321289,0.8891684806550659,1.076193563508298,-0.9638078634653627,-0.944622290078788,-0.636348614474824,-0.9286997424551207,-0.70648140301465,0.15339680686027915,-0.394748267442785,-0.20213289882395022
SIDM01140,-0.40115521028403645,0.8768954269157636,-0.6524489214016346,-0.19050760404365477,0.7536686779186087,-0.5101549525969581,0.5374172240920428,0.8796419540524795,-0.7050348266606283,-0.8691464609488879,-0.7087947495660216,0.34959022990842464,-0.6365986989745192,0.24984300373317317,0.40447268502584194,0.15873872038479067,-0.7705839325780166,-0.9086929003307033,-0.8445083986662368,-0.9461705386841497,-0.7086154685012253,1.6298742611986672,-0.8848454325619082,1.710190210891751,0.564278146343392,-0.5180585386796569,-0.6335540680649143,-0.9099693017379815,-0.8535636125416554,1.8319546180110737,-0.7051875950003236,-0.16218774506468303,0.7186589228368632,-0.3119084966402353,-1.0883373896148127,-0.5303198201065722,-0.5731792136943076,1.8030395755563762,1.8296910411659224,0.7235975198110824,2.3205834790881457,0.49669912156315094,-0.8622236061645338,0.5782279276601292,-0.6499840527481279,-0.8777972979970621,1.4625640792932597,-0.12237112551675011,-0.8113796211078018,0.25454038397529827,0.021177871291461335,-0.380174519502098,0.8846941890565448,-0.8098695825651754,-0.8719970872032563,-0.8982009103821825,-0.5848328535384936,0.5338677023283556,0.22226406589790446,-0.9060771541662814,-0.6388071316129379,-0.8530373164942661,0.13132792823301886,-0.8743021239119577,0.6013828064961155,1.1367521212997378,-0.9179158683646885,1.1288165694471497,-0.8266441931358279,-0.864503831916058,-0.7888772323716993,1.0647465637597495,-0.5708415085371915,-0.4347500169778208
SIDM00101,-0.2333557891612172,0.9227294220296743,-0.7889147240641675,-0.19626916815775292,0.9008487162234566,-0.7994685214632405,0.17624187722166856,-0.6716236165483223,-0.6854877939470458,-0.8643333228555312,-0.8067523715825732,-0.15801001048557697,-0.6480523983715505,1.434014055179176,0.6129127702850053,-0.7723354107644366,-0.7184418050035271,-0.9241728307274724,-0.8267396060711432,-0.6146675226430114,-0.5133355675886166,0.9539768978686396,-0.8925532312563326,1.2525684126275913,0.6717163235318884,-0.8862084974976618,-0.6068535454194476,-1.0327064734821911,-1.02395973208564,1.821664872894759,-0.8342507835429851,-0.3883626366867204,-0.1991738085169714,-0.2942623939862246,-1.0019297152828375,-0.5759939640698314,-0.35358601068759904,1.3314835913662146,1.7639791632852693,0.34262190349756033,2.577339926420432,0.5744162955592186,-0.9332494792865859,0.25287245376043205,-0.6059350316415193,-0.8628410029093586,1.1158764038261206,-0.3000408783287137,-0.8290091759920821,0.12499718660078729,0.5994254012511504,-0.2740832900137119,0.47424188333366274,-0.38485912140659845,-0.8501105798253216,-0.9489496907888879,-0.6704301924950056,0.11721314975574713,-0.3389266209898149,-0.911787722357883,-0.51732085697471,-0.8652584657795496,0.211792355512427,-0.8286328748969243,0.4312374508598545,1.5806438771496905,-1.0023002901398896,0.7706795513659462,-0.7599860178194926,-0.875418383962662,-0.7988373501841881,1.199358557772644,-0.1771303252072368,-0.3636941704163436
SIDM00114,0.4346849163169968,0.7457108460395406,-0.853732041226554,-0.69863358002721,0.973013499986514,-0.7961215264936177,0.23728026742492528,-0.7166456825542264,-0.7914289031086448,-0.9178533013095249,-0.7890832974537485,0.6585379663091255,-0.6771987206448018,0.04284067616695967,0.6426700377227732,-0.9416563467713194,-0.7514217759267084,-0.846048000971265,-0.7925772867749955,-0.6310044508358704,-0.563048402662431,1.090841234322991,-0.94711581162325,0.2154659610614332,0.5450570482957486,-1.0586795910278033,1.8795985299525095,-0.9240820195400253,-0.9078305337954093,1.721860584473405,-0.1084715255518916,-0.11077873718603659,-0.4076664092422567,-0.1170882920972537,-0.9388078035844264,-0.3687019249168026,-0.5278357405508393,1.155612906969612,1.6953360321103428,0.7322735647928739,2.5166117337143623,0.9007180069405478,-0.9279727006839891,0.6761117179057753,-0.714856001969635,-0.692934206146981,1.2763093584075977,-0.4144834942130439,-0.889547502319593,1.3281083877640272,-0.35544851566280106,-0.7581843575433685,0.963734505865975,-0.019558491739908323,-0.837275309085835,-0.8921274114297126,0.05908532528663199,1.1708615325947356,0.6995674807938621,-0.961263897540404,-0.694713209579172,-0.8810660866799181,0.08642233973322272,-0.8207323581238771,0.22581373326191678,1.2657011316603455,-0.934168119315965,-0.08574026507762861,-0.8177281053194235,-0.944637337911312,0.4024752693183941,0.46874591326903764,-0.4937927302321074,-0.36521034659124485
SIDM00102,-0.2897025332456288,0.4330900191299219,-0.7779966771161118,-0.1321744087275082,0.8682943813400594,-0.8223081898830019,0.31372338131337485,-0.7072648869188958,-0.7009836158425504,-0.9478586194952465,-0.8137017978865805,0.21189271284343195,-0.637629790219167,0.6777590218969508,0.6330894072694615,-0.7955383154649593,-0.6558610146500187,-0.8847731338307175,-0.7869654418842351,-0.9748178773990452,-0.5982875047515666,1.4923266892172717,-0.8761527648106313,1.0529287171290613,0.881790790520322,-0.2603661384555167,-0.4692589171664429,-0.9915348777486628,-0.767492425708674,1.476113023313415,-0.6540928394309194,-0.3299474417347081,-0.39302928855038505,-0.2995993913968901,-1.0177031724837307,-0.6060401696857259,-0.3884514290085477,1.3950532192571927,1.6434130282922623,0.6645513594128664,2.807758875595466,0.5777980847955494,-0.8172389833233794,0.26850586585154834,-0.6047604900794862,-0.8253753111505013,1.0932180085515788,-0.408938183100251,-0.8450778920931431,0.17913919646310683,0.31686208438131913,-0.5755835078125352,0.17737389834373635,-0.6429588664711965,-0.896742958477859,-0.8996203478109951,-0.6864977023479188,0.7131237148331945,-0.19098248726827988,-0.9555033923195196,-0.5500089381720711,-0.8334400505920826,0.07429085638713517,-0.8294395093534148,-0.0037176138299370143,0.734991794306613,-0.9235101129839232,1.0954440167702715,-0.8380367282546789,-0.8733925476269246,-0.7024871491188703,0.977827577056226,-0.4751780982534186,-0.15656266540443825
SIDM01122,0.21645262062965134,0.8405460826921051,-0.8488496403467828,-0.7953268052851094,1.2660130005403931,-0.8211797847530034,0.5721109037465121,-0.6816061323229323,-0.7584590471797582,-0.9232788991594469,-0.904575085837895,0.1542243804376135,-0.7495155430176873,-0.5972378827347158,0.8202815165699745,-0.9347445952847923,-0.7702763762449887,-0.9256134689634489,-0.7470731852712553,-0.9345803473173766,-0.3570944712869379,1.3528467954090149,-0.9440342226509344,1.0881967137748831,0.6475747619746948,-1.0511572341063187,-0.7095127102062847,-1.0046069158655404,-0.9266913850729025,1.359029815521703,-0.8325822059148071,-0.29555912687109526,0.76438774811967,0.06446788639141716,-0.9570339027348671,-0.18862781148461127,-0.6677897147305238,2.3671271723931167,1.9353250630059562,0.4281160964594751,2.5427427582581266,0.6548481534042206,-0.9669144503105626,0.6668321295115641,-0.7255282575909605,-0.8400112755938607,1.4216300031401135,-0.5513227315598711,-0.9702737115821424,0.14640247389756492,0.9067644796246195,-0.04593556422925605,1.1579710453004597,-0.706134980443314,-0.8073888958262648,-0.8259847098161969,-0.5770152861992411,0.7148248650152448,-0.010225915734680357,-0.9218323993005605,-0.515235865463313,-0.9171001969464259,0.189067633276149,-0.8188191259694403,0.33897557934541894,0.6795728335053146,-0.8371342700091676,0.7784024928586578,-0.7916291695776925,-0.8424536181226043,-0.8375835854854159,0.432209296971985,-0.557350003536845,-0.44564821983109254
