,GP1BA,EPO,IL9R,CD33,TNF,GP9,ITGAM,CD34,CD36,GP5,ITGA4,ITGA3,KITLG,ITGA2B,ITGA5,FCER2,THPO,IL1R2,IL7R,MME,IL11RA,CD19,MS4A1,TFRC,CD22,KIT,FLT3,FLT3LG,IL1A,CR2,CD14,CR1,TPO,EPOR,IL11,CSF2,CD4,CSF1R,HLA-DRB5,CSF1,IL3RA,IL3,CD59,CD9,CD8A,CD8B,CD44,CD7,CD5,CSF2RA,CD55,DNTT,CSF3,IL1B,IL1R1,IL2RA,ITGA6,IL6R,ITGA2,ITGA1,CSF3R,IL7,CD37,CD2,CD3D,CD3E,CD38,CD3G,CD1B,ANPEP,CD1C,CD1D,CD1E,CD1A,IL4,IL4R,IL5,IL5RA,IL6,HLA-DRB1,HLA-DRA
SIDM00098,-0.7694692835516024,-0.9644340829962283,-0.5000756413389821,-0.9029366928533993,-0.7417031340419986,-0.8658389621067547,-0.9260563518272054,-0.8505796194008107,-1.0042504655582902,-0.9406485100819589,-0.8502520748864881,0.7760098265497615,-0.51368010738069,-0.80191377087755,-0.402703038033082,-0.4478759461860451,-0.908614263055169,-0.4461071551668631,0.9837043150234059,0.004439891645228553,-0.6137242613781619,-0.8818314578162452,-0.8830881324010929,2.705349520269647,-0.8442402149829259,-0.8058693842381921,-0.5882638304944453,-0.49570473919301156,-0.44532075581519864,-0.8111539692914121,-0.7709208137873311,-0.8298221496597096,-0.737819228916319,-0.862162386856141,-0.567675421767433,-0.6205833667006926,-0.924963394264632,-0.8129106902578149,-0.9467289163968523,-0.4973578426005243,-0.722673585043713,-0.8232706844111087,1.9948753748375365,1.6936356570474769,-0.8718782298141688,-0.8762286694893631,1.6210930392166003,-0.7125802848106606,-0.8003046615047111,-0.790403814150674,1.555524090243951,-0.6906827143450863,-0.7647055128605945,-0.2949271667159454,-0.46870402257894406,-0.7081193747810164,0.1550009498046735,-0.6478154137469523,-0.6371606478250597,-0.9709444299612869,-0.8852394854269818,-0.6546496265240066,-0.6152056066815155,-0.7676136532785629,-0.9078015000477979,-0.8443679239252923,-0.7564786211643585,-0.6337115085672651,-0.9055671612666247,-0.9243422709018023,-0.8656666629842513,-0.21268052095497442,-0.9054218919658654,-0.8249495842975808,-0.8836438598625841,-0.5292763668904694,-0.7941992238171479,-0.9266075895444189,-0.6089068238239358,-0.3787225790915622,-0.7401867983396774
SIDM00225,-0.8190736111100808,-0.871152416174236,-0.6266796492598155,-0.8605699665701824,-0.7278087225899333,-0.7832307627647218,-0.9424721287341399,-0.8277957367264126,-0.9369477694839792,-0.9824062850888232,0.2560978858183222,0.1052556629850231,-0.761827112875622,-0.7364294321574993,-0.3721471300380224,-0.7865620682947876,-0.8600266148710395,-0.07063146049853311,-0.10975338539817577,-0.8428360204719976,-0.3238152763961537,-0.8239746113847599,-0.9452698722637783,2.56376241843151,-0.3946756775690906,-0.8127258033781728,-0.8907473415919821,-0.2913391744819237,0.5838233888931501,-0.7924668414242431,-0.8127579040748717,-0.8816927841732748,-0.8223413431879142,-0.808261817720104,-0.48791595713857094,-0.6274999404281066,-0.8680511940828763,-0.9089300901242761,-0.8878933160869023,-0.5192177813279931,-0.6231314649251104,-0.7920433242111051,2.829113728753168,2.5609038656044114,-0.8554111522998454,-0.8554104050612914,2.1167616247255183,-0.7049585593729794,-0.7957833668096931,-0.8589522974406852,1.3122229436144994,-0.8483585124590916,-0.8156942209409358,0.6412069430160405,-0.11470743914528013,-0.8075396057034147,1.6642469975071124,-0.7084876424926103,1.5703069182150373,0.16237257087229806,-0.8399935706436931,-0.498354583443555,-0.6135352304039163,-0.8277860485471278,-0.9155227148515174,-0.9026343720200687,-0.91692907661202,-0.7425522401138177,-0.8856634075415407,-0.04671082221668158,-0.9049061163226308,0.3175765978315154,-0.9429161830794482,-0.8092145929855427,-0.9399443161763985,-0.828756642254608,-0.9075823257424676,-0.9066293281580715,-0.6459768688716957,-0.4372289474218245,-0.7670464928725623
SIDM00846,-0.6848986030867315,-0.7893665210727675,-0.6692205335029956,-0.8130665214899588,-0.7958212129566247,-0.8108767403625142,-0.9576070862056774,-0.894927855281297,-0.975361931321551,-0.9486559840675902,-0.8313729410354506,-0.42779064814552553,-0.5577136489960052,-0.7844273584028267,-0.254694768526841,-0.7017646611794122,-0.8188477685834575,-0.32816809678397574,-0.618954580499266,-0.8111427392086014,-0.03696268496624085,-0.8909333520007505,-0.9107735191779607,2.5872577878958873,-0.7643039487698474,-0.8770448349341129,-0.9547182521544086,-0.5061347164989528,0.28602695948697193,-0.8131905809077298,-0.7788497238299298,-0.9207337966927716,-0.8506346839790295,-0.6752537391819675,-0.8054886365238343,-0.604909209544904,-0.8416875790762411,-0.8335501936353233,-1.0032218252754408,-0.5320111320318892,-0.8166466429194529,-0.9144322269615,3.157043979141756,2.169867841130817,-0.8544526458174201,-0.9065766775058883,1.987453104153456,-0.732428758646098,-0.8242124200404817,-0.8669067659180394,2.8600822156674583,-0.7903152005546841,-0.8067592505151966,-0.39026982026818535,0.22460740680959712,-0.7852969869032881,1.0992132403335382,-0.5885324964710006,0.07921297059445569,-0.6827252377973938,-0.7931695312678522,-0.8314480760359525,-0.6985552385587247,-0.6886670431500421,-0.870586812331592,-0.8890976938054087,-0.870586812331592,-0.6703457844245483,-0.8539659641543165,-0.564957838159358,-0.9071779103952592,-0.9218587886180236,-0.8906423890228824,-0.912410928905761,-0.8217010089976022,-0.6803394648550142,-0.7663684294922023,-0.8958595285240242,0.20115785199064867,-0.30348135906085394,-0.5108336012509387
SIDM00291,-0.6841084930984622,-0.9152307436552912,-0.7578175688709218,-0.7921777564074667,-0.6350193019167573,-0.881033680164313,-0.9177204037696151,-0.8161994641416136,-0.945773010638258,-0.9602445091530794,-0.8784442356342991,0.8026661203239839,-0.7846499402840716,-0.8146475189892675,-0.615704645783911,-0.7682307503365736,-0.7995192122775185,-0.2939777937891342,-0.8169232452942874,-0.48439292787236427,-0.5315882859606598,-0.7789890911340884,-0.9216492602974014,2.3301568035097473,-0.2693348653634205,-0.7836302123496631,-0.9465082577198034,-0.4681879901528599,-0.8273796365746705,-0.8295683757072534,-0.8614419078357151,-0.8282707165570334,-0.7444109654668667,-0.8230821916139502,-0.8734049324261961,-0.6463430417525327,-0.8791706630679467,-0.8155225324063767,-0.11726977893918603,-0.5849497413762362,-0.9585644106731094,-0.8444324838630932,2.4100990767714903,2.386170551152456,-0.9678171566258363,-0.8193126159457724,2.5339330979258876,-0.7708538633087794,-0.8080892230185491,-0.8790751653585703,1.0991204841782496,-0.7867180254699921,-0.8850221685468114,-0.7749876670379315,-0.8033480779683377,-0.8415984801285981,1.2994602173917618,0.6754290585822664,0.530775305798874,-0.9485758156922488,-0.6852443714551709,-0.7961467502525775,-0.6453421499853451,-0.6590690934881059,-0.95111963228742,-0.8954722868656415,-0.8784250588185256,-0.8201123654555559,-0.8712986818585337,-0.7210227952012992,-0.9158270692195604,-0.7985989663220115,-0.8670254488734092,-0.8452211265864521,-0.8625015927107266,-0.7195063098798941,-0.6400204990655195,-0.8967594292124877,-0.7446144231613362,0.005634127767187163,-0.1161485191118744
SIDM00520,-0.8006318473100384,-0.9094810177511061,-0.6354053050719548,-0.7045062230707502,-0.795223583456106,-0.8031386081490197,-0.9163569299221939,-0.7952692787981468,-0.9364824891982172,-0.9107966869039532,-0.8141646284919023,0.4570612973341802,-0.596289908902459,-0.7159949198358555,-0.33381470227622617,-0.6813755761268113,-0.8847125538506498,-0.4514324259563824,0.7579325957395213,1.6758875982079742,-0.5637985800537207,-0.8449781532007326,-0.9203640998264042,2.422311848390004,-0.8316649824278941,-0.7748146642366986,-0.8966555893641585,-0.27639861287759687,1.2876592219115217,-0.8246890767270497,0.7884107626472207,-0.8203999901924907,-0.8536502038946486,-0.5796084569416401,-0.7815954112169994,0.4981674091817198,-0.8766055013147832,-0.8611142111356835,-0.8933978145011346,-0.5606387291074221,-0.7921982711161637,-0.8014030582517084,2.761871118236414,2.72162755932222,-0.9173278452923295,-0.831862846022579,1.2606774049081908,-0.7305051147499827,-0.8000803075273679,-0.9039305565033823,2.8334066664220625,-0.8303588489064664,-0.8506653080103281,1.505269477698609,0.01954297422124086,-0.8224622524421373,1.3312186289569017,-0.8133646061748294,1.2559027306379453,-0.6476115138650265,-0.8695197996767089,-0.5888094076492318,-0.7148389629056495,-0.8598595423863206,-0.8406794564887824,-0.9127906579768399,-0.8384823787042844,-0.8072619749038252,-0.8330762042571862,-0.6333693326944373,-0.8771827777526531,-0.7340156581258366,-0.8897717833670028,-0.7499471137837064,-0.8990816637865423,-0.7120525269077858,-0.868206398942848,-0.89761578234915,1.6383091438570698,-0.09622622792271796,-0.8985903628365964
SIDM00003,-0.8416360861353572,-1.0057923122578463,-0.8307982672196446,-0.7726018177381662,-0.7054782993116544,-0.7260709426219903,-0.9167231907357497,-0.8626667770608997,-0.9185840636783569,-0.9432568171073975,-0.6774850073508465,-0.6403656215560224,-0.4459580779582784,-0.6890768368260864,-0.4687663851098747,-0.5581760695067057,-0.8710641786777986,-0.3553554029495849,-0.923255497756924,-0.845609509047323,-0.6000878914427226,-0.7447963745268369,-0.8778514185003782,2.714238545949431,-0.6159431299483421,-0.8635588719950398,-0.9291313596008188,-0.4582986083256412,-0.7470050919021095,-0.7611833666260244,-0.7901225080089169,-0.932111321631315,-0.836556829324355,-0.7979025257217597,-0.869987521093056,-0.6185661956080976,-0.8900483392087116,-0.9280500112092107,-0.9432442458561048,-0.5757902234373764,-0.8431091192895562,-0.9235721043235293,2.4757024519146573,2.5669042700496605,-0.9141397303406777,-0.8582109761272105,1.9818524102192718,-0.7244584326232878,-0.7052852318254342,-0.6728126286524654,0.6969369524311679,-0.7466271075109547,-0.7814212488219265,-0.8506406803006985,-0.7501514511880777,-0.7353153943417324,1.476851223849191,-0.2150706397853606,0.3830755442745182,-0.5213724730451185,-0.7606046579821722,-0.6871881094446499,-0.6959955126049697,-0.6668880096128714,-1.029327014963614,-0.8617140220253705,-0.839149613863679,-0.7592364697514492,-0.8329351800961875,-0.8873506489166318,-0.8380385362970325,-0.6768956046913778,-0.8691725486491618,-0.806341566349237,-0.7944211845711513,-0.8348507209069932,-0.8523718059970288,-0.90000227827097,-0.7419534891926874,-0.3425296798455898,0.6950036521100194
SIDM00136,-0.7321776558522561,-0.9293519957485296,-0.8265441192430443,-0.6750586748210645,-0.6756869152850754,-0.7617966048832524,-0.9570215817765185,-0.8307597638523634,-0.9777758626118626,-0.9203048585589177,-0.8319787778270551,-0.09568595121442441,-0.3630837075886856,-0.7666570629323181,-0.7088087418944098,-0.693083687828513,-0.9130644906845957,0.5718064837909148,-0.9472185392006945,-0.8968416195016693,-0.2794245557413612,-0.7364508340570287,-0.9325201146594696,2.8574218266240856,-0.8074117510464479,-0.8000909598151491,-0.9811881177374112,-0.4339623222880459,-0.7569752991501485,-0.8177707849991092,-0.43520211790190616,-0.9645469262611277,-0.3999951972248594,-0.7475713153509527,-0.820924981440081,-0.5637997593558884,-0.9220439526529199,-0.8077939629090181,-0.8369627107394451,-0.5917609407051009,-0.7938941813888183,-0.7996377101747779,2.1975315121052565,2.3936826195542986,-0.8401532269851741,-0.7446546949351281,1.8608252354765698,-0.7356674536957969,-0.7858399623759319,-0.9083696742543327,1.7985893894343248,-0.8000336846425165,-0.780220062590013,-0.6354961029993903,-0.7435667070685238,-0.8183092136130273,1.6415310061296158,-0.6585320801020772,1.6485363242282371,-0.2607801172906433,-0.7809062251823685,-0.871619843785321,-0.6770504243744535,-0.7976185394477808,-0.9157221624175377,-0.9263004865188735,-0.7898047504778751,-0.8460988220154105,-0.8795943017233638,-0.6644470454235911,-0.8838989039105417,-0.7619449061965083,-0.9060914539685587,-0.8766213328709731,-0.9558454812157342,-0.169206000835778,-0.7754541310470995,-0.9403611104354908,-0.7724323728962658,-0.023434356593552787,-0.9556662774353608
SIDM01155,-0.806849258821299,-1.0144212635229621,-0.8129153645352296,-0.8253768105806425,-0.7406829943835739,-0.6547691764750988,-0.8481743109742479,-0.8373446622127393,-0.9119715353412772,-0.9574822419654214,-0.7241412216367971,0.3964463528694418,-0.48098339620401154,-0.8140341461238376,0.34059805689177763,-0.7299908782296813,-0.8376288129531569,-0.4387680689762693,1.4735564118805151,0.10857232109934262,-0.21727762858845562,-0.780136467017946,-0.9273965305670586,2.5303186443991756,-0.8334746726802186,-0.7572099265230485,-0.8920719173966342,-0.3526545215098564,-0.42090481712569433,-0.8053301350668688,-0.52347780379036,-0.9877210082004279,-0.759695522762883,-0.8194996899955364,0.11809472300149074,-0.377809668484686,-0.8417861258039171,-0.8864667063043211,-1.0272438679839013,-0.21976835266501218,-0.41894830818214857,-0.8760132806409124,2.78014980712073,2.6861839386857715,-0.9111342597373245,-0.8250650265329726,2.353733809999643,-0.6903365252420267,-0.8036594884084682,-0.5670344571860196,1.4979469625296962,-0.7392937359212713,-0.8315712114009408,1.2138947537890226,0.04446658296466473,-0.868297143553861,0.8619785268860013,-0.7693704406222471,1.8479642842163473,-0.47115019319175344,-0.8216063732379336,-0.34548070334649705,-0.7593607677630385,-0.7873485084691787,-0.93178371340169,-0.933612929056796,-0.8063253445386122,-0.855173491249803,-0.847401721562927,-0.78476160718245,-0.8626801821316479,0.06094668149233549,-0.8719240456694498,-0.9347270383347697,-0.893900079035158,-0.6960487383372967,-0.7560002587734366,-0.917498711381151,1.0881750670600947,-0.22962218518521352,-0.046761039909577036
SIDM00224,-0.8111109586407119,-0.9304708228670281,-0.7033334103656363,-0.819864239353767,-0.8669716464946154,-0.8506557731204165,-0.8023277745672112,-0.8268450323682095,-0.9509894415534556,-0.8919788754767383,-0.8652837175852426,0.5143278256293382,-0.8398730720357263,-0.829290461396809,-0.5753216848149407,-0.4711964690675232,-0.8993011856728188,-0.560070074530119,-0.8210371713088087,-0.8387425047628345,-0.560867731902729,-0.8385719123673386,-0.9097081566549665,3.0172227859863665,-0.7518473422270943,-0.9132363547779577,-0.4097682100939813,-0.34496264413505445,-0.8133892024479085,-0.847511520134433,0.7635636151711215,-0.9096996881879053,-0.8096973218546205,-0.8582507085021193,-0.8097467264363541,-0.666655789209097,-0.8793594209170774,-0.799144273155442,-1.0230511734681489,-0.49246148233282566,-0.6963693036440651,-0.9844197633358721,1.9199248408742065,2.513015003358219,-0.9173502040643113,-0.7453574641261541,1.4309627353176688,-0.6861056805509317,-0.7842948852229517,-0.8730750607318766,2.839614796735309,-0.8019980147526713,-0.8366091601856144,-0.7267459126047037,-0.31472293968125703,-0.787645421950285,0.158677341849527,-0.3475189137129197,-0.5680723894404589,-0.9455473932472425,-0.7828291249422029,-0.5513066874173734,-0.7388458884935853,-0.769387144545638,-0.9452275215894769,-0.8632658874977537,0.8183338457106983,-0.7954541007224752,-0.886774690932064,-0.8467957020724256,-0.9347995250998836,-0.730310809057546,-0.9101740148992393,-0.8743681515121338,-0.9286299053454701,-0.7695874719404642,-0.9100329767016645,-0.9207945963934425,-0.796678776449863,-0.5357880556281073,-0.8622581586003355
SIDM00783,-0.8587587389259911,-0.8242264611205682,-0.7739553831743857,-0.6165717866908998,-0.620719966230755,-0.8379732217090042,-0.9401920090422222,-0.8270698665648979,-0.9339885236641912,-1.0154288235846787,-0.8518596018339281,0.41965685717211165,0.6973841187484251,-0.8116575706848587,-0.43980203779478205,-0.7603153302812345,-0.8689521387923775,-0.38412032508908894,-0.9477506951249797,-0.8291186182560466,-0.42838731798307744,-0.7780264915319547,-0.9204198926670254,2.3814942423123084,-0.6668048499162086,-0.8937272269634388,-0.9019496973201415,-0.5651211157025965,-0.5997522126242667,-0.051763782675684114,-0.9008606469085174,-1.0814144201205218,-0.7851691381077591,-0.6336827215362842,-0.6782583010285013,-0.5862271220214971,-0.916237075327817,-0.9230328527115632,-0.905461941412689,-0.5358118760553486,-0.8724415979132357,-0.8686116882835596,1.8873950597522018,2.4621915891602195,-0.7401719917709202,-0.883829741004158,2.0038711155441775,-0.6569736308315867,-0.7420550553685905,-0.7916101294565323,2.0442722842678713,-0.8063189287998999,-0.8365729633723475,-0.9247957711766946,-0.0986156577956014,-0.7954481052716795,1.2557126982774383,-0.6753162660487089,1.8265519976490299,-0.8935509804633277,-0.7932530684917747,-0.848695717456402,-0.7340765000229416,-0.8210870546846278,-0.8404642656659729,-0.9125911759215337,-0.7467140187157816,-0.775199139225556,-0.8761722481445361,-0.8411604239828154,-0.8794838804997243,-0.7500802648818182,-0.9381937323465076,-0.8510485732559493,-0.8469702905396629,-0.5117139514780064,-0.7315525148498814,-0.929233386681349,-0.8167020405470564,-0.2808976289391754,-0.06015892864132424
SIDM00490,-0.8284692938861291,-0.9847493054686687,-0.7788939406918061,-0.7717554731143961,-0.7747934465068838,-0.8708628188335343,-0.9646319017430731,-0.8582127274415314,-0.9204896744807729,-0.9031595831676346,-0.22386696568825282,0.5560678975652192,-0.5479300533349353,-0.7723922011925053,-0.38364343322902444,-0.6238568415400149,-0.8837071917254421,-0.2720595120858624,-0.7204764735235373,-0.7777273597801596,-0.3810490474956947,-0.9001424357154584,-0.9242160597255988,2.3658098177383837,-0.8018490131189111,-0.6169433470015557,-0.9570399015292712,0.02255980009883057,1.3852076428306288,-0.8654704195266735,-0.8244763345896258,-0.9012697419733445,-0.8331105545825478,-0.5581915909387508,-0.7277243032759543,-0.7247136216748405,-0.8950362593569603,-0.8741778147539444,-0.8883702992440372,-0.5119140300442073,-0.6765143750499676,-0.8696897248338621,2.723640469706881,2.4711300428089737,-0.9530808773657646,-0.8409999778876411,2.2261884421417464,-0.7230683993586785,-0.8358228855059285,-0.8140069673042761,2.187840717376712,-0.7705745107713883,-0.8814765472375073,-0.2607894392583945,0.20504447644332308,-0.8589707334225666,1.3542788970263564,-0.5252708224743379,1.6705864487056266,-0.8450007684900851,-0.7690664686125892,0.040651676058080205,-0.7471678642985236,-0.8147990922491674,-0.8313259888645403,-0.8970775900214849,-0.8369036906919394,-0.8538182687174032,-0.9104334420597736,-0.8303182705913528,-0.9579519954929628,-0.6460429493054886,-0.9015196936046658,-0.8745151163549056,-0.9025270360764418,-0.7041992839856451,-0.770200269322026,-0.9092915609408659,0.25623225001574845,-0.16433720034992338,0.4774081735455946
SIDM01090,-0.740993463299894,-0.8967521715185933,-0.6369421042468237,-0.6909677239214943,-0.6664733837063895,-0.7220771018799917,-0.9310439188794518,-0.8633616291233456,-0.9298403557479752,-0.9377964948536764,-0.831179974912177,-0.614256606709416,-0.7725237629374541,-0.7810967889883901,-0.3380859762106406,-0.7660424546235559,-0.838772480333871,-0.4014339428480628,-0.9244771801863065,-0.8891520574333207,-0.6056419782457751,-0.8229425274541727,-0.9601379264266493,1.65342966982078,-0.868814884840499,-0.8886925718165669,-0.913693498047013,-0.27649729336527873,-0.6199841626073858,-0.7487556383204442,-0.7675480027273534,-0.7540810092826673,-0.8258547059289872,-0.7778713989203665,0.1307770108648847,-0.706307812663708,-0.8858644657564673,-0.8031536323529785,-0.8443623371969429,-0.4336920626014223,-0.8313023104856119,-0.8402603048688904,2.2791614566975684,2.532313933059004,-0.6897174613086445,-0.7801796498762422,1.9062686412868646,-0.6654580978585417,-0.8012847238079315,-0.9375348683942705,1.7712854826719122,-0.7583651231813449,-0.9014231033112303,-0.7868292318547102,-0.8249008784842223,-0.7547964590739934,0.020765829462567883,-0.6995451559379156,0.2755976646420507,-0.8740688684133252,-0.7311482260595148,-0.7108623640703376,-0.7089104465114787,-0.7569788086582352,-1.0065080869285392,-0.9047513422030634,-0.685370205725163,-0.8616107958257069,-0.8209066050827439,-0.800793272082927,-0.8886354195931307,-0.6271828773138823,-0.8756245003303359,-0.8245267036775501,-0.8900638295617933,-0.5176592181399625,-0.8261464469076806,-0.9164956072678786,-0.7472708354891022,-0.16931798794572395,-0.9517663233004922
SIDM00394,-0.7577528069788207,-0.819602721463372,-0.573969493922069,-0.7212860551006894,0.15618340943963013,-0.5681692906046432,-1.0020998982557936,-0.83517753500626,-0.8608704485677827,-0.8964721578825058,-0.8394590587689129,0.4061695216345399,-0.49346119253897636,-0.6060093209632005,-0.47874166789623573,-0.6006200318517282,-0.8379769774837466,-0.4328347741971283,-0.8952666662831292,-0.7920232640987452,-0.38054675734366633,-0.7570636328250594,-0.8497658432504547,2.5919934480259843,-0.7013905602753613,-0.9259705700585078,-0.9945111590156174,-0.6504466725179775,3.1812499669089256,-0.09272620068527725,-0.8408544250205447,-0.9198943852617998,-0.6287154873644948,-0.4521162517854758,-0.6091043638517419,-0.33686973457035063,-0.8969207740929861,-0.6651005398427745,-0.8901601871449293,-0.48220799123661995,-0.7450360865698189,-0.9116445863959489,1.8499747543639955,2.447393374058795,-0.774722414489238,-0.8006030630022596,1.5028661774520202,-0.5975732360907153,-0.7904714362704598,-0.8999528635552373,3.5440544464976957,-0.8485733709504811,-0.7384856106690635,2.6244002786871956,-0.4951662417379267,-0.7999170338159186,1.2100142917592585,-0.8171230862904025,2.03972026011019,0.7201870314648658,-0.6075765018951944,-0.8465608671090548,-0.6656056169768048,-0.665415260887283,-0.8536526745554601,-0.8447714273352971,-0.9881019578520399,-0.8975771797168959,-0.824846973405735,-0.645430547441524,-0.7895950682233218,-0.7574195094736877,-0.8234057797598582,-0.8944401894187067,-0.9226191115126484,-0.48049996404000295,-0.7671430096781584,-0.9139994653006176,2.515002174002402,-0.4317393248139743,-0.8946089471770723
SIDM00538,-0.6730316288642517,-0.911548236033941,-0.5105742863220497,-0.7379594249982167,-0.8001386665896271,-0.8054352807646397,-0.9487918554974859,-0.8259757917290836,-0.9104302604856364,-1.0172542237120756,-0.7722189693623088,0.15200066404331267,-0.7636559990461104,-0.7283543771504262,0.10411309867236064,-0.622808928336713,-0.8053160294064485,-0.49970121971497317,-0.8975182083107097,-0.8104914363301661,-0.5168807952901678,-0.7514354926236961,-0.9506940744097677,2.4042314678364978,-0.7893777918098597,-0.9198470980431843,-0.9450392542180309,-0.3304336758921371,0.81446768365342,-0.75645542246653,-0.5133468327371923,-0.8372500171495852,-0.8071675977895073,-0.8052790908518728,-0.605812922032903,-0.429959120181618,-0.7310476860703663,-0.8217419517530434,-0.8961911313149796,-0.6024032959346921,-0.7516183279973173,-0.6286050776060322,2.434585125995413,2.776642219107335,-0.7530073555400112,-0.9034656965138835,2.0820794535923555,-0.7336038827602752,-0.7470268478008492,-0.9361410485038191,3.237528552439697,-0.6920528270220628,-0.6769250050156856,1.425346137854104,-0.607344222121025,-0.7320746277599006,1.8034942362048845,0.20496558522995983,1.295266190310901,-1.019464341322901,-0.7192091583049472,-0.8947724752936321,-0.5862173516391453,-0.8037349415190015,-1.0253278305902775,-0.955554294576324,-0.9073652482495016,-0.7759053038278783,-0.808256514502784,-0.7005565436101602,-0.8553214932832085,-0.7977164323427401,-0.8427567662815916,-0.9798971128863774,-0.9638078634653627,-0.40427197082853034,-0.636348614474824,-0.9255064459048209,-0.7284248073190327,-0.23083171914598608,-0.8216979480692422
SIDM01140,-0.6398578013462782,-0.8977322550176541,-0.669334992999286,-0.6433874588402803,-0.5101549525969581,-0.7890799500947018,-0.873518147886725,-0.896031251590944,-0.8222193578850736,-0.9207499851363559,-0.845148537307125,-0.5233110779052403,-0.8335272049389605,-0.6682015750281319,-0.6010329790599993,-0.7527896555490852,-0.8329953053692866,-0.6517075974144318,-0.8956150387004745,-0.7965928008141723,-0.4460818585885871,-0.7578346261883417,-0.8896016258247345,2.489842779131129,-0.8388808165558431,-0.8179928360451003,-0.9045841663144176,-0.496794712551457,2.1996760863110945,-0.8203824335880513,-0.8724915070923075,-0.8719970872032563,-0.7531447675834765,-0.7922066498215361,-0.6560975491070992,-0.6499840527481279,-0.865067758888392,-0.8760687311483272,-0.9992879829709702,-0.5932657794484567,-0.8520453915537575,-0.8113796211078018,1.6789940646060226,2.202106413326296,-0.7194154579161418,-0.8817484647487089,1.7398068883897473,-0.6692990765051702,-0.8356480059629746,-0.8528466773791507,1.133331456709966,-0.7949775840523922,-0.8532679119013187,-0.8307487486019162,-0.9078986663382281,-0.8010888382018677,1.0466987051021355,-0.7148314741794917,-0.05090587705767273,-0.788750920649807,-0.8538617246190333,-0.8679515309649046,-0.7721891094703491,-0.7423392004025023,0.19190014061031116,-0.8843753790005335,-0.9586465754295982,-0.730192046745581,-0.905185358681956,-0.6283659207059843,-0.9564126459374671,-0.8346953572903384,-0.91626036131022,-0.7634012924811466,-0.9179158683646885,-0.5450889517812713,-0.8266441931358279,-0.9477919795913284,-0.7932703007118455,-0.2652275407401024,-0.7952472091036379
SIDM00101,-0.7466732867325889,-1.0541351982693394,-0.6050087841235966,-0.8400491481716985,-0.7994685214632405,-0.6296603199855051,-0.9474857138544421,-0.8491827691460102,-0.9049120830543101,-0.9244572981660789,-0.5965901112060057,0.6940773267318403,-0.6166539340784566,-0.8023896128740228,-0.4346892193686219,-0.5699200337835364,-0.8681009806926203,-0.4246914321571357,1.293484417512644,1.0366455754775759,-0.6050143702652592,-0.7930445140462087,-0.9214899917821608,1.5864760207579216,-0.6128441616935671,-0.7664764262818075,-0.49244251588447774,-0.4339653589783554,1.3414685855853181,-0.8835371772711437,-0.8714358949014288,-0.9363699728959075,-0.8085557804015522,-0.7505893543665145,-0.8654486445077068,-0.6059350316415193,-0.9072562565695571,-0.8908048502428851,-0.9130408224127253,-0.49172310632492844,-0.8597331813025816,-0.8290091759920821,2.8605391631431307,2.429329984752195,-0.8412564231669811,-0.8375558840281926,1.5026602721718567,-0.8455002253764208,-0.8632231255235114,0.8411649913099397,2.212473565129601,-0.7636222892708538,-0.8774256840398641,-0.26966147215546,-0.5057212902287478,-0.747978037071477,1.3318937610879307,-0.7799955298365941,0.3094919618820335,-0.7940443029477144,-0.8040058755068605,-0.6559285021644515,-0.7580717823530905,-0.756449329829496,-0.8835604631452936,-0.860776644126148,-0.7082289027401811,-0.8290265247824166,-0.9050197201957834,-0.8942846296774732,-0.9442056156931403,-0.30786255717204297,-0.9061530522691126,-0.7289151300892134,-1.0023002901398896,-0.6682186739006424,-0.7599860178194926,-0.9188944340707065,-0.665340604276545,-0.41671391198200175,-0.9254350603277247
SIDM00114,-0.8892936751139887,-0.9229508549566,-0.6282535461430617,-0.8232861955752039,-0.7961215264936177,-0.9610937731589532,-0.9526567096263695,-0.8090107348031912,-0.8987752114679383,-0.9506172010235104,-0.8940844098445422,-0.2760644418843177,-0.7702141902817407,-0.8191222300387241,-0.7844805265667374,-0.7793071017396582,-0.8704659357525609,0.5669702968995282,-0.9172387022144414,-0.8503586625758618,-0.5061794093628754,-0.8504896970347042,-0.9480756415351355,2.834064590043886,-0.8856323340687037,-0.8890257158070587,-0.8894004840596818,-0.2723452280827077,-0.849502100159744,-0.6823625036004449,0.18169756078424937,-0.8004081177896848,-0.7979957826852823,-0.9427237371954301,-0.7490448396459816,-0.714856001969635,-0.9149340085369658,-0.8838583771221635,-0.9655021248687174,-0.6075688767892067,-0.7150933305911871,-0.889547502319593,2.0938216214091114,2.969961507734688,-0.7489534144166756,-0.859824301687139,0.9870787342979066,-0.7880479010065599,-0.8130409581564637,0.2582625176083308,2.0018873102194497,-0.8755353508143268,-0.8509535400622084,-0.863307021514831,0.5092759550680568,-0.8341079533388885,0.1266398971590389,-0.7807734631347178,2.3685426835548213,-0.8866752500191497,-0.689995590697911,-0.8675417682837318,-0.7404280552832957,-0.7966462087969475,-1.0107969412688125,-0.9481547270662242,-0.898820174120214,-0.893454572848769,-0.8691159460602002,0.4385070134674747,-0.9143385789530873,-0.9078305337954093,-0.9233843069006343,-0.914396070754783,-0.934168119315965,0.13998864977174977,-0.8177281053194235,-0.8761114122204626,-0.8188192230428865,-0.6137883587627097,-0.817421690178756
