,AMD1,SRM,ADI1,AHCY,DNMT1,SDS,TRDMT1,DNMT3A,DNMT3B,LDHC,IL4I1,SMS,LDHB,ENOPH1,BHMT,GOT2,CDO1,APIP,GOT1,LDHAL6B,TAT,AHCYL1,MAT2B,LDHA,MTR,CBS,MAT1A,AHCYL2,CTH,MAT2A,MPST,LDHAL6A,DNMT3L
SIDM01132,1.4979040744582177,1.9048263979489544,2.1397658543564844,1.84575640022044,2.369219855308006,-0.8328460020995752,-0.6725219527110636,0.15272869301179268,0.5621978282768173,-0.9045556939725216,-0.6586539187028837,-0.65359695783972,3.513252046108738,1.7665664026564516,-0.9233612724388961,1.3398784647863675,-0.47392754601847054,1.9975668549861711,1.7001188100659064,-0.8773019157936498,-0.9026631299889396,1.5007373290255226,1.2742231535416708,3.4019682874661616,0.17779966262387187,1.880494299027204,-0.8017041176498203,-0.1656521544744789,1.5361674969495553,0.7873332154271062,1.107456757824711,-0.8480093673689664,-0.9349711683605428
SIDM00465,1.8444973165801515,1.569946117972027,1.4961518794832922,1.909814038612807,2.16740592473619,-0.8002298113454097,-0.5619902884121911,-0.3667984639689246,0.4032491605945241,-0.8404288080676138,-0.3503512264559998,-0.7003338639270617,3.597595717253716,1.7649798434113289,-0.9265355438949974,0.8659287946235424,-0.981373263856443,1.6742911766359798,1.63110272379976,-0.8880870659638969,-0.8491809286972736,1.7222565861150194,1.3459145146786664,3.524902200292601,0.2508402770218898,1.6600280361139235,-0.783305845982673,-0.17733672887984636,2.1835589382582037,0.9546323882676906,1.3727913103581582,-0.8382267398856278,-0.8614742407984552
SIDM00565,1.4473903441853169,1.4512071169746361,1.6153083324091428,1.7931668026033791,1.88186364885341,-0.8466866320614171,-0.46861952458686384,-0.20939559576536265,-0.5687795061518386,-0.7322634212495116,-0.7142530231523325,-0.7643085090936494,3.317115638525805,1.4987757606499348,-0.9165203834613297,1.2433078236952808,-1.0413713458928557,1.1397441868426392,1.5172083926649897,-0.8914838156677991,-0.878956440638485,1.4681818663689616,1.6944231193074861,3.556566353400606,0.06800143379264707,0.2175950417140027,-0.7930155436146701,-0.4670621021668498,0.6452847868265298,0.7398742078627533,0.5613592978967641,-0.9050369400899415,-0.9160860933651099
SIDM01092,1.687835081567423,2.0094287666230914,1.9180900090017858,1.7344889530892205,2.1674133516522422,-0.8322541999463045,-0.6332140798819493,0.46401716846364294,-0.7642708782745535,-0.7645444629559172,1.4449859905049516,-0.9123360566707462,3.5528764298879003,1.7391542656180923,-1.0204688199204361,1.7116043236808862,-1.0205856623480878,1.9907334461293114,1.5011535679596604,-0.9443026478257505,-0.8718353501978386,1.2529627098089022,1.4708367854856144,3.370140526760119,0.10230307264836572,-0.3781855139880434,-0.8489120015212898,-0.8311476330797654,0.9976733515676222,1.3024333916565838,0.9877141649224456,-0.8719371048858359,-0.8205826335295484
SIDM00218,1.5318344010802405,1.7932680960471685,1.287321623526318,1.8434047277604935,1.293008415255431,-0.726096874091191,-0.7086569752704583,-0.426711852872014,0.21196130338739494,0.0019208285491976677,-0.36586270769542073,-0.5595381429098044,3.2746008780016167,1.6617441842766096,-0.8237603220178974,1.5005588134914205,-0.960406999252234,0.9012405873608657,1.4647777241266742,-0.7330433971578817,-0.8294637998277998,1.599249658445314,1.2554078629237726,3.3424612345891944,0.22778288051836743,0.01716833881015467,-0.7346772296345633,-0.07099123837998839,1.0095169465584022,-0.23309401002307276,1.6057846470863477,-0.809748928706316,-0.48251309410718785
SIDM00044,1.2811330673270203,2.193062049880794,2.050485870733642,0.5623720799416186,1.8870705477628553,-0.7896245942016459,-0.6940231252073337,-0.5349247065053391,-0.5545358201565338,-0.8251805891034166,-0.6161078149759041,-0.60144274467629,3.6084436810794345,1.5641244974628348,-0.7432117535859372,1.263107763982978,-1.0219616713802262,1.5348461758524194,0.969010928943378,-0.8178632431181336,-0.8278377847916286,1.5678756710095068,1.0716464362685658,3.6996700564569887,0.43733452583900295,-0.7462993232520754,-0.7457254093677059,-0.23741424248341703,-0.002173920434129387,0.6341913958087684,0.9359027441935556,-0.8357082095165927,-0.8186016495160546
SIDM00362,1.922939060128701,2.2415685521928888,1.3881802738439815,1.6905714384336834,2.9246650385257627,-0.8560148936575855,-0.42039045481812687,-0.2112090505250428,-0.2719472536791953,-0.9043852197697086,-0.5029021505086022,-0.7256885804663309,3.6024348249283165,2.250770825057048,-0.9210594193093373,1.845798389325056,-0.9118588875686086,2.0334479083040113,1.260120538225484,-0.7934913157108302,-0.9032346796272726,1.0080087933666035,1.7343579196623284,3.4471289228820705,0.40808824543298894,0.2187854936902841,-0.7110552847884619,-0.42826793580669614,-0.18448559512774781,1.1503080159289123,0.14943532290875822,-0.8088139022701245,-0.8714520378179256
SIDM00813,1.6858012117484937,1.2856060686820512,0.8910407139376528,1.2381961315524597,1.6056087790319946,-0.7125800100578537,-0.6482472243850286,-0.26588939681429896,-0.7836614143345887,-0.8604006524093458,2.15622927782198,-0.7873403936833507,3.3921831509160887,1.9451098803186109,-0.8469614318885037,1.7473168660519758,-0.8791917125894068,1.843107351926073,2.528743794632539,-0.7751938705242253,-0.8619146277103679,1.5542314333379614,1.9679141446524064,2.864313276304954,0.33864396281446457,0.3460731815118757,-0.9188994225233441,0.018064284327637216,1.8835355820568636,0.7914415528049692,0.4890997834723615,-0.825417980183715,-0.8196598467353792
SIDM00364,1.5328622756954586,1.7033478383743983,1.57024105113014,0.2893948389055114,2.582477599467085,-0.7866532349992809,-0.689964323541922,0.5000188240512669,-0.2832953598716352,-0.9463171788425696,-0.3367203806235301,-0.7305957288113719,3.4354170940916546,1.9096164942358314,-0.9142155821309615,1.409789517861188,-1.0087337724058865,1.530095952912981,2.9247510825289984,-0.7341048991905726,-0.9110121260297653,1.8092353546929203,1.6175283343806452,2.8765724794896816,0.24072923781289107,1.0308997906462556,-0.6823425112951045,-0.4911406495189689,0.29069669817040245,0.8974747958911332,1.2703211313719522,-0.8221674537802824,-0.8241999611777353
SIDM00792,1.3924790774010432,1.8593375875114129,2.2569452457747627,1.7027956744140258,2.217772060099621,-0.7811178550450758,-0.7006094270079037,-0.2952676032101385,-0.1552527373142896,0.9359641618341856,-0.46304974356574874,-0.6325348760780369,3.4466721308324213,1.7637075721806523,-0.8932306776724013,1.4590283918463407,-0.9586307558817118,1.3911421380414217,1.7240067191802841,-0.7921387089552608,-0.8269369701778484,1.5770604247799986,0.5668055174263734,3.1334382342832803,-0.12721441859853466,1.326175725143685,-0.8417306341090707,-0.5814765108973747,0.47426648449115694,0.4273315844091928,0.7781800023085854,-0.8647215272740508,-0.7671456836155289
SIDM00241,1.9406600258840618,1.5797937858382591,2.1435850237619745,1.7255820882099857,2.333758020355187,-0.8464909993794331,-0.7013322810002874,-0.18188510067290517,-0.0042998730204724485,-0.46437064789235066,-0.6411509282811026,-0.7524187284717995,-0.9266730138586335,1.9029850137046707,-0.8831251004986559,1.20470170810287,-0.9701550345000794,1.3952978729434975,1.4879013859925367,-0.8342096267108192,-0.8888666011121571,1.3390781800558562,1.056978570187591,3.023847466735225,0.08799114322577396,0.922840188917842,-0.7813788047099106,0.031495355850070066,0.33579318803841696,0.7890977023001547,0.7258913513307029,-0.869004486157475,-0.8767395817281466
SIDM00091,1.4998894899339905,1.0767331896839532,1.7586271484463065,1.6573486796279087,1.9756519551225955,-0.7685281074977323,-0.5551870282944235,-0.1412974265958025,-0.5672993653939844,-0.5055304780756328,-0.6086652033296076,-0.7204044564770339,-0.783429252023317,1.584241116248429,-0.9270134836549735,1.1300282410326585,-0.9454369590834677,1.84178093306429,1.576456975386255,-0.8948132660090364,-0.9137509855400368,1.2105862977241777,1.611174888434666,3.5932820582278917,0.13787049654366537,0.2731579582039035,-0.8727568574172985,-0.33910558227231363,-0.05801582300961581,1.4497560878523723,1.6524651256454501,-0.836007621392815,-0.7724306929042949
SIDM00427,1.8048645066233209,2.003242625072982,1.4763370856044862,2.0729547592774065,1.885319003992809,-0.8862794722456783,-0.3443002755656084,0.1901927378916021,-0.4735506675144152,-0.5434625108958439,-0.6689521369900122,-0.5316805994076996,3.6490410941675284,2.139564932435217,-0.9468931947947654,1.4434838717836758,-0.2734787048007723,1.4384774990379734,2.3888567922412216,-0.7895207632160679,-0.90649455414691,1.9823909243787112,1.5212187467949052,3.291789972262652,0.48586066390568383,1.2376477047021146,-0.5937812329326558,0.29637867594077294,1.7596341685667498,1.404939802225622,0.762774712447775,-0.8298000214160813,-0.8033192643259335
SIDM00758,1.3020631055446807,1.3351799293834121,1.8529203413219955,1.7399630752336337,1.2067593284223423,-0.7884189442551173,-0.7534149976054275,-0.3314630330902289,-0.6972233641153905,-0.4267341355064951,-0.6114087457914745,-0.7466375280225426,3.5322320835129166,1.4184402782557461,-0.9453274043686534,1.641107682807779,-1.0018401848386562,1.6262562243279375,1.972072232811995,-0.8635009339009804,-0.8914350219008002,1.245726510194686,1.206989365627674,3.3697162579135034,0.004153191975076019,0.989452759469158,-0.8739308266735807,-0.23091789492958747,0.9164588533487267,1.0230779382875872,1.1715064503031134,-0.859430982886816,-0.8894926765572191
SIDM00612,2.3779537200181022,2.0344750723382563,1.941266005568048,1.197158314092008,2.0339065119439033,-0.8424537817366469,-0.40060221161908705,-0.5102324303930954,-0.60927818446106,-0.7693822206837557,-0.6450263244040306,-0.5308424342589888,3.2550537088290636,1.8626562885106155,-0.9589257331392002,1.4690809854852622,0.12704011533569617,1.8064551831103803,1.0020354340079858,-0.8786393511048748,-0.9323105007539008,1.469805514328393,1.3752149569996623,3.5784775389092465,0.2727185002451871,-0.30605681817750013,-0.8158960779620803,-0.3448286611472969,-0.5686524773060493,0.4679441849997678,0.5348373705729977,-0.8268028478627512,-0.8611955217400687
SIDM00553,1.9089433304038455,2.4152643096594595,1.8663539055365594,2.15350375200254,2.3376758325134586,-0.8517626986202903,-0.45115506434317665,-0.40256296781427825,-0.11360986273599653,-0.11712437054015266,-0.6068249533729796,-0.6345250725951863,3.4878982711240503,1.7738058190864112,-0.8172884424004089,1.569499479050361,-0.8473308704176139,1.9398654930656707,1.0747570218032196,-0.8632515269532933,-0.830470611058289,1.1802440959619902,1.5197099118610875,3.2841664349407726,0.43182736200535277,-0.7731380960037616,-0.8856954499635805,-0.2767301891126324,-0.29066290327924077,1.288911208569514,1.3020401091227414,-0.8176082187249488,-0.7235639468212848
SIDM00343,1.4279903468168755,1.9534010198285658,1.604897127636126,1.358756390064786,2.2657364524651813,-0.8297235782992285,-0.5564752310734599,-0.5968838902532904,-0.06807238805182382,-0.8108365137801089,0.07951718965289939,-0.7373393612568893,3.1566125975704917,1.6898225636660325,-0.9354157436200218,1.5137879985833178,0.526917862636778,1.9987737578228861,1.2185898844294616,-0.8957555886455923,-0.9678548377376723,1.8288519625631958,1.3152288934730962,3.392389376226464,0.15019706315704656,1.1856507053737881,-0.8396897826169623,-0.16293294882809553,0.3228478673636842,0.43550253269313416,0.9710189933069846,-0.9053254934070026,-0.8387846819406954
SIDM00543,0.9284875084716169,1.799006575921745,1.6906859531410552,1.627082032886527,1.0125141158723374,-0.8614274557088718,-0.6270711949727371,-0.43588848322316304,-0.6996031458008899,0.3315798978260094,-0.7043329446886705,-0.5557088677690569,3.70344200014336,1.6541987690072992,-0.8941271577533558,2.126921200063215,-0.9778686900951368,1.7656057000704766,2.2808645721456036,-0.9586899208377143,-0.8825273136349614,2.2348690922904373,1.3341739185389725,3.2501558917075526,0.2057353383995182,0.6744128769553386,-0.645332555048692,0.7244294853245298,0.6798762942752139,1.0299068212416558,0.44293131853211276,-0.8360991144853036,-0.9156846145292776
SIDM00537,1.4665603784244214,1.3906805143555006,1.9737360865273106,2.09393060785099,1.7424233333310155,-0.8950504180345822,-0.6978048201990614,-0.39745840751815925,-0.3891090019890089,-0.3322655129976514,-0.7512412827103392,-0.8840241061171189,3.5011782383140915,1.8805406090768528,-0.8939822565391593,1.6740841815688368,-0.9967084496283739,1.2684400889608407,1.6523938242801224,-0.9449875772138167,-0.9282242344092401,1.5387652485291128,1.4528196366669461,3.043714112185116,0.1208671294393765,-0.9058898047987619,-0.6802552677984001,-0.07000812783927464,1.0516097459092644,0.5134646305958311,1.5864371964426367,-0.8892024382286572,-0.862704912382523
SIDM00332,2.140214646324321,1.7744556755573762,1.1096797123015414,2.3236346012711007,1.595146617634184,-0.8284933447791775,-0.65586988371337,-0.49080668344212286,0.32657511633766506,-0.7794902770158568,-0.8019190501008293,-0.671125138369206,-0.6029195452131305,1.2600277064963297,-0.8408806122833997,1.5097331047942677,-0.9290129203354933,1.9484153504912085,1.607578267778964,-0.9263956024326944,-0.8645238543806568,1.5972886768112808,0.30903583549772085,3.3236601850267973,-0.061389900297527986,0.6521444155963703,-0.7204302724516507,0.06471086581051763,-0.08121892868402265,0.5604816869592048,1.000490210107381,-0.8851590892408836,-0.9438339174653022
SIDM00299,1.144114562132387,1.806812967094753,2.363059133071494,1.5360342386582653,1.794066310483474,-0.860886495321133,-0.5700035674465588,-0.3498138630461422,-0.44342775338486756,-0.7615946657242687,-0.6963595399828272,-0.6223777979111421,3.288939394403173,1.3165816185959585,-0.9731339041384878,1.557712014283591,-1.0880220606491064,1.5271399033701065,1.2447289880131818,-0.8821047985145193,-0.9317435957353328,1.404301486844817,0.9961603758551633,3.4813846614475312,0.2999305695232975,0.2815951269545713,-0.818317976693832,-0.07510863138641749,-0.6665877740918082,0.7486558971569807,0.919567996240744,-0.838434608435588,-0.9013779270576504
SIDM00308,1.9704084610496726,1.5149676735116202,2.0072332776921753,1.501484353843506,2.2577097328455067,-0.8272797485060106,-0.4555930577044461,-0.44068344631875317,-0.17535420738393112,-0.8804485611760942,-0.7712384029578531,-0.776763489180111,3.5272983714877504,1.7291392385550075,-0.9617543203068066,1.1416972620122203,-0.6922573569145345,1.6275086761992332,1.0981097839979677,-0.935737677016847,-0.8804797221055526,1.554487188513467,1.6568759514798441,3.007044792717102,0.3665481979595921,0.3367447438328665,-0.7756047253796722,-0.48875429314249763,1.6642321755429212,0.952971977766948,0.9835042380354104,-0.7739299120560973,-0.7492370903350668
SIDM00227,1.4198625570376457,1.7817847377541665,1.5579061919800952,1.8487766351329415,1.5946464554411512,-0.9062217782434263,-0.6444318557559254,-0.28114273852454125,-0.522304025153411,-0.9243350644407602,-0.8067515817605035,-0.7946017820833176,3.5428161764460855,1.4874393374429111,-0.9143523848304037,1.5562911340242043,0.2991602107583732,1.4094535177599257,0.8749677766641842,-0.8987516374864334,-0.9020211954085205,1.7544427781754683,1.046244821406483,3.6096902263941866,0.6458846811730204,-0.12673188670661242,-0.5987239512611212,-0.35189222403302284,-0.20956985285427593,0.5326099084638186,1.2014349238944653,-0.8747918222526586,-0.8362160474437531
SIDM00294,1.417271994588032,2.3319944921776297,1.7411969791319168,1.715241015020281,2.7018229006247534,-0.7758315242736261,-0.7895799104230032,0.01709913595137155,-0.1670861218442612,-0.8128346965438601,-0.7840856816757543,-0.8024221900749837,3.402898257773371,1.9505801099777982,-0.8939354348767085,1.7036810943973049,0.8057520113273574,1.575074669209301,1.6733015778075553,-0.8166710081544708,-0.9144478508130357,1.6728535340802844,0.4514498849635463,3.045978115532793,0.5284245103764083,1.0373218603104082,-0.8498746490789865,-0.4827958452497559,-0.46276583962462836,0.8115976108067723,0.8965545469043575,-0.7937685587692135,-0.901605706124224
SIDM00677,1.5546742574021883,1.64558862515395,1.9022451017925037,1.999116641310038,1.85953488133418,-0.8609297079190504,-0.6605768753287872,-0.24164539983559638,-0.7359529886013768,-0.8240065128561669,-0.7393780575486157,-0.6830348344836427,3.047820279723337,1.7261926132191057,-0.8892152728000724,1.8095544064750677,-1.018464848468799,1.4690706487950194,1.6142240248651212,-0.9031098209328535,-0.8505876565215491,1.4451109211237623,1.7120988321937367,3.2268592501831237,0.20243061534848444,-0.7297604770158239,-0.7928844366496868,0.011825977372773185,0.8922591568923585,0.8669725439380285,1.345887089283297,-0.8848422207949276,-0.8397882253514091
SIDM01220,1.5698178821558164,1.7702950811752398,2.0266480021642788,1.310299736247629,2.1453235269538733,-0.8373041686633804,-0.5243988076882979,-0.3923010349763371,-0.5426051655311195,-0.8684535122420989,-0.6901513416903681,-0.6201509722629746,3.264687957987872,1.8679926326703171,-0.9614980807156481,1.4554830340426184,-0.9233211796227543,1.892951090506022,2.019296786095711,-0.81757362800502,-0.8790283200132994,1.973717198229098,1.3710341664147363,3.196590602740032,0.2731640846773322,0.1570565440484263,-0.8328957089611269,0.012802766648830214,0.5544601093837144,0.17946711226973971,1.2544604009996874,-0.8252542642973096,-0.7770918309991314
SIDM01259,1.7217395318788211,1.3640015259393679,0.8403140271699806,1.7949282383731462,2.135223133259322,-0.8128786632647995,-0.48353586913753777,-0.28627170626285836,-0.30257153842562984,-0.8806940114714781,-0.6869634603506607,-0.7405390141419705,3.621436352324244,1.956003975574367,-0.9800245883551916,1.5384745339696557,-0.7643574939689671,2.3252502990121338,1.836577704010519,-0.7696353594813166,-0.9125060406684699,1.2784012135879834,1.1296992082828197,3.1118459283707183,0.22171626436510172,-0.8521272670521692,-0.8303948408770109,-0.001293830434410179,0.4987686181180353,-0.2588934721249052,0.5444336317426298,-0.7584980938862482,-0.13081296531008535
SIDM00680,1.5930717144561215,1.334941139036461,1.8849960616870471,1.798574917829287,1.8664226557375023,-0.8517665990240251,-0.5835586570259048,-0.5561755769002247,-0.4685154672003524,-0.8688095250173938,-0.6433345259106218,-0.6360953479907262,3.403353557162768,1.774068857937817,-0.9471325153397784,1.523142867759006,-1.0028474660749795,1.4570503887834967,2.078069138425816,-0.9259453200765233,-0.9345225288196136,1.1858061475962878,1.629551786447073,3.094628025672437,-0.0032700340564892376,0.28431396275535403,-0.6751217439189054,0.7372150582932925,0.555565277174865,0.7386680342262896,1.3956799929638923,-0.8925701682718747,-0.8136721174025082
