,JUN,CD80,CD86,STAT1,CCL3,MYD88,CCL5,MAP2K4,CCL4,LBP,RIPK1,IKBKB,LY96,MAP3K8,MAP3K7,AKT1,AKT2,CD14,CTSK,AKT3,SPP1,IKBKE,NFKB1,NFKBIA,PIK3R5,TLR5,TIRAP,MAPK14,MAPK12,RELA,TRAF6,TRAF3,TOLLIP,CXCL11,TAB2,TLR7,TLR8,CXCL10,CASP8,TICAM1,CHUK,TNF,IFNA5,IFNA4,IFNA2,FADD,IRAK4,MAPK9,IL12B,MAPK10,MAPK11,MAP2K2,MAP2K3,IL12A,MAPK13,MAP2K1,MAP2K7,MAP2K6,IFNA21,IFNA6,IFNA7,IFNA8,IFNA10,IFNA14,IFNA16,MAPK3,RAC1,MAPK1,IRF3,IKBKG,MAPK8,IFNB1,IFNAR1,IL1B,IRAK1,CD40,PIK3R3,TBK1,PIK3CA,CXCL9,PIK3CB,PIK3CD,TLR3,TLR4,TAB1,TLR1,FOS,TLR2,IRF5,PIK3CG,IL6,PIK3R1,IRF7,PIK3R2
SIDM00098,1.2478347730764152,-0.8947731165172591,-0.8399995183972528,0.8578820871556677,-0.985251508242427,-0.4760430532163269,-0.5974709486339024,0.4448277159634269,-0.96880223767526,-1.039369966313262,0.2552703726802728,-0.15709177364970175,0.8864705180542682,-0.6411112022006982,1.8655916386926168,-0.1589299914649479,-0.6708840724550083,-0.7709208137873311,0.22864619253566992,-0.6308758124179298,-0.7344619629865486,-0.7069591127242685,1.667558669147865,1.6483030747016976,-0.8478427138862007,-0.917203722484771,-0.7599352998315335,0.44456538250407784,0.6589636762154816,0.0014760021020436098,-0.3630652246062885,0.5575419360293609,-0.4319242253698571,-0.9701051130560758,0.6532613024524458,-0.9208515305583082,-0.9224469590861946,-0.6675538115488879,0.17507679356767034,0.42981639784486414,0.9242891165639324,-0.7417031340419986,-0.884685515349246,-0.8245711665358659,-0.8942936289127853,1.3914930824816019,-0.23896857653717007,0.6977139306832375,-0.9346533211841874,-0.7669217782800093,-0.4756331899181543,1.7985337293991823,0.5507507225558202,-0.535426175123109,-0.7276997760261817,1.3068758587456268,-0.09721058891440104,-0.36189749503635105,-0.8438585478718699,-0.9341239729996413,-0.8054058148156887,-0.7143201744437794,-0.9570439206862753,-0.7334205565196956,-0.8165301679139949,0.3043844854751119,2.7846333716013927,0.45912016079758144,-0.26281716915382114,-0.46038859833741774,-0.318394420611155,-0.7788747770723438,1.0441774970223885,-0.2949271667159454,2.0189370098325563,-0.6963768319261092,-0.6512429962791757,1.7008416845982168,0.8515901817502423,-0.943812933655256,0.17596570516696397,-0.3846227482318617,-0.7079196707289799,-0.7885863114399829,-0.7560430815662785,-1.0174581774996507,-0.5174839102209091,-0.6115353558700835,-0.6202571307229682,-0.8832652758626194,-0.6089068238239358,-0.435137947832969,0.6361172297515438,-0.16420752704121946
SIDM00225,0.956438435886581,-0.8772945300085386,-0.851323558771163,0.590325343478885,-0.9737789942775094,-0.4941528899732593,-0.5269293717873508,0.1861552214512149,-0.9793362434318342,-0.9938213490762513,0.26205061969970056,-0.19510976982855474,-0.874126747231856,-1.0031307942124499,1.2650343747199717,-0.12032069319968533,-0.48940933136072684,-0.8127579040748717,0.6411437724577033,0.00327414136633282,3.090611860456483,-0.4177848648432699,1.7580437662183515,1.0190711677538387,-0.8339691836356542,-0.8332301702403903,-0.7240263292806434,0.25589958892890957,-0.2815708130608741,-0.22703218927617674,-0.4897567884216213,-0.07932312905884682,-0.5547679971943975,-0.9368265124530979,0.23196136934534228,-0.9011990311034211,-0.8756809300495664,-0.6209781240691457,-0.1939611193293539,-0.08040950648480764,0.6437707919056657,-0.7278087225899333,-0.8276328291773467,-0.8620489137024312,-1.0142914176836204,1.2882944572750685,-0.14789096649993036,0.2000957203935584,-0.9063500708001205,-0.8324668053017729,-0.7125686719868626,1.273364272885486,0.4641301980845953,-0.6721272957581229,-0.6833342933099839,1.7672558841865322,-0.34553863099016646,0.3379635893559659,-0.7998790538831058,-0.9015255845286981,-0.8372391720411018,-0.8222469894970167,-0.9789200934044687,-0.7827975209005772,-1.0117346618124126,0.42574360123698995,2.56435910851763,0.5101479725257008,0.002368496697642078,-0.5967082838023928,-0.421283114915288,-0.6046259773801572,0.7376611352902206,0.6412069430160405,1.9313826647071615,-0.7297009407472806,-0.31956181662508887,1.2319422111839486,0.6432993664700564,-0.9660006918894588,-0.289436664838999,-0.4259825966617104,-0.5679865193956808,-0.03867028740740652,-0.607362158175031,-0.9582722118308097,-0.3707827858540863,-0.9630669555370909,-0.6736281131808112,-0.85038006208633,-0.6459768688716957,-0.2771121420304421,0.2176440004552632,-0.4603573061973098
SIDM00846,0.044532191750548324,-0.8385061473213489,-0.85367080474083,0.4524939478643709,-0.8861504705779631,-0.6934463733682369,-0.7986416175409711,0.3980845338462753,-0.9326473505947042,-0.9398591714347537,-0.2303840795053343,-0.04963849424618237,-0.7173289401092878,-0.448060426351167,1.0940291858568938,-0.2132189230298964,-0.5416768291323578,-0.7788497238299298,-0.09355901365093633,-0.8366500827076601,-0.7846962357429151,-0.45976171713125813,1.4067817311637987,1.875637507550516,-0.7286019215380581,-1.0740999158184492,-0.6487628531574924,0.24352832135825914,0.5186178137365245,-0.11960285405741007,-0.6712031078282313,0.03854194550192834,-0.6199841468736547,-0.9057909544295224,0.17978758644319345,-0.8629832776228218,-0.8058279710561508,-0.7847981869492937,0.016353409982355422,0.4248837857072677,0.7744635098967662,-0.7958212129566247,-0.9425127606549263,-0.729386793182282,-0.9411776445981943,1.4074743049097962,-0.22094794430106487,0.457256695016362,-0.8287662267842917,-0.8319745372127543,-0.6228207916923634,1.1338849989723598,0.7730467655009655,-0.7366325945888872,-0.7136275696942892,1.8566577901095587,-0.21677992124003811,0.8704733786589941,-0.787788607365234,-0.918566692133168,-0.874521836705181,-0.6724175551385622,-0.919258847083541,-0.7420748407482185,-0.9687515402281069,0.40456292514070263,2.32043600654032,0.3639110576930663,-0.2982155669383286,-0.39863429127182004,-0.352729821718398,-0.787414133791183,0.6070360020720731,-0.39026982026818535,1.9522255397008477,-0.666486758257714,-0.06271061018132987,1.1433959644193423,0.3009842739833732,-0.9247747081173735,-0.288815158393606,-0.7489569632522669,-0.5068456692905959,-0.35337341990165505,-0.5197993864993841,-0.9876195928518452,1.3956445028298097,-0.9887481670885966,-0.6412760057157403,-0.820596360725214,0.20115785199064867,-0.539366920455228,0.11832673328207606,-0.30207525946749875
SIDM00291,0.5361505296535705,-0.9192337925825597,-0.8599009510309369,0.7811478692529576,-0.9862302302320406,-0.15175272087766323,-0.7708790162818552,0.31696521265030453,-0.9108010240893062,-1.0736434891562856,0.47755358918645385,-0.3314391771224846,1.1905752415962025,-0.9300148350571446,1.0358271512886774,0.19571455103036073,-0.3319020096946334,-0.8614419078357151,0.48680202887956336,-0.16736406499652842,2.9913867215822423,-0.6544882493355093,1.8822648341613561,1.3689638832873439,-0.7365915933005378,-0.7142200555149537,-0.538972347049044,-0.0016074670264164786,0.5140430413396011,0.17297528456054478,0.16771622557693083,0.5301416347715218,0.006395965640819035,-0.9981430312235144,-0.18887854470713913,-0.9568801291435243,-0.8795833572936674,-0.7345262373327962,-0.08587989722155805,0.4125548462095168,0.6460189546010989,-0.6350193019167573,-0.9819718587856404,-0.7112506478745327,-0.8916270923437792,1.416575765937916,-0.0269610360973354,0.5713066538142987,-0.8823723120553122,-0.837953447290114,-0.34911641635691887,1.2604308368381785,1.5071802960822158,-0.08123369710928649,-0.6014862650163731,1.6589398477165531,-0.15421718969094847,0.6833916835716375,-0.8470644003986538,-0.7560565795420342,-0.8224052147330729,-0.5692897035649223,-0.9959196976144084,-0.5800695907605001,-0.9942052360128946,0.8556571961413694,2.344315854474362,0.5321205356572491,-0.05949432265601567,-0.4052012196633554,-0.47760357639545425,-0.4753941292869429,0.1880580873372051,-0.7749876670379315,2.1115781112972973,-0.65389286044965,-0.6587730241746428,0.8565387152504957,0.6758468981090971,-0.8149034992705879,0.7973915424442831,0.019775914665252674,-0.6589321713466679,-0.55860087863828,-0.4781648443474449,-0.8449617766335467,1.4374895148235936,-0.9536032764977653,-0.5926514804238502,-0.9451146794788785,-0.7446144231613362,-0.1357513311775369,1.073323567715396,-0.25954488834721806
SIDM00520,1.7346420781104692,-0.8590527581866416,-0.8848664131146479,1.6793853934830878,-0.9511575138086191,-0.30297565823058553,-0.3512349988648791,0.704244955572582,-0.9761156570302166,-1.0719401444511183,0.1273437742348449,-0.16472028879345632,1.2333018176651283,-0.015622218826939626,1.0636896826919278,-0.29195671144782676,-0.574813865969313,0.7884107626472207,0.6360576805212474,-0.10742363391901054,-0.6906214220217811,0.09976554861021082,1.8219857725962936,1.7106234963064104,-0.8314140434830632,-0.9789951327787064,-0.6204034598569776,0.14772901486491702,0.23145607474922847,0.020710770194093835,-0.3925064026550582,0.3783739951447044,-0.04795830107157068,-0.9157885272771402,0.034479443721565924,-0.8868878848427256,-0.8742175255223794,-0.8557133529957537,0.030203094053509145,0.7180471511808891,1.0137720138316715,-0.795223583456106,-0.9758824039944606,-0.9403501166404861,-0.9116850590509845,1.3818742897124547,0.1716698565223067,0.8337964985981806,-0.8478067727791484,-0.862436651113198,-0.5327556481560634,1.5326932560318176,1.2239590099346078,0.13689948094110677,-0.1462388941949519,1.5191012332163636,-0.2645992187547239,-0.4783619209743687,-0.8146701888572244,-0.8536041365661048,-0.9112619830946528,-0.5409959953023685,-0.9607170690702698,-0.701116402953213,-1.0105086852405287,0.5000866377405552,2.6107510648389716,0.26042457304454064,-0.11787436454037757,-0.47337033470865625,-0.05536444813360425,-0.7163661211215993,0.9256823712756432,1.505269477698609,2.4801329286482843,0.7670956383709292,-0.7648242114555972,1.6954862677624394,0.9489371145890182,-0.9586567796693176,0.04872946486551291,-0.6088840333322989,-0.676775762052908,0.21446990842347724,-0.7255699378430696,-0.9263902583893209,-0.8105840981426836,-0.9814090811949479,-0.5778054090210893,-0.809002244635813,1.6383091438570698,-0.22277964900335825,1.5214636153758865,-0.23402885410095514
SIDM00003,0.7789681100856224,-0.856173068687665,-0.8597006766501402,0.6588277268128593,-0.46874586211304164,-0.5995404669628521,-0.7803642174526931,0.18396315492840043,-0.9034273725615195,-1.0404333636822356,0.03519542361278915,-0.2137803817119369,-0.6068978993793852,-0.9278979242953477,0.9238123013644041,0.06914677644384426,-0.4979858267327193,-0.7901225080089169,2.537325503006511,-0.2551297332924865,2.766216160448113,-0.2257451325581427,1.4941918448040206,0.7053669827308549,-0.8020179127306238,-0.8788268739737174,-0.6887644099285078,0.3122981119006644,-0.116416345254081,-0.11506771705588062,-0.09218344342197536,0.1137888777321573,-0.18073488145250044,-0.9229883898764415,-0.19113642232897307,-0.8318761912841687,-0.866022863711935,-0.7140113129540022,-0.1317212141072979,0.1538499206292118,0.8080854029971448,-0.7054782993116544,-0.8778398459762115,-0.7741017080456127,-0.9862881231217997,1.3671154144453765,0.19909389551476486,0.22274222659955795,-0.9062172523580269,-0.8985365541937285,-0.47581097813322953,1.5988747555684801,1.4711693139619675,-0.6794326140741488,-0.6557356796945771,1.7012680244644953,-0.2727588970858559,0.8131308279614562,-0.8331530720443475,-0.8057440157288667,-0.8438948237410545,-0.7314209037655689,-0.9969465322170028,-0.6414758345702911,-1.1175973648806867,0.46660514256326746,2.459633183065542,0.7243979395425967,-0.03235444517976273,-0.3553554029495849,-0.38296358569451966,-0.5570797455860518,0.6977899696927925,-0.8506406803006985,1.866416995081184,0.8555453549862794,-0.5000258795066411,1.6151186635888266,0.993463517123065,-0.9833228501663186,0.5307492349086849,-0.4551687594131406,-0.17813571818337953,-0.5068088258641184,-0.5861771066028783,-0.9985762978668525,-0.17375889246899537,-0.8899150838404914,-0.6907641839407359,-0.7573812995678978,-0.7419534891926874,0.007774037385819338,0.5170944358469685,-0.25041751802124634
SIDM00136,1.5667836168675853,-0.9031602735307753,-0.8225841336267938,0.7891988977451805,-0.7943209558935888,-0.5625265056615721,-0.7625174136284352,0.22901727163352428,-0.9354601118966747,-1.020657381663673,0.11720007631489958,-0.4420605162280064,-0.8206192923001112,-0.5039998044840197,1.0813744374197087,-0.20366846679216194,-0.43544298751278593,-0.43520211790190616,0.9133110473078322,-0.8153281538941863,-0.3293127466372071,-0.47471711035546066,1.6768089872122192,1.0878115886825703,-0.8366041470975958,-0.9949266839992822,-0.531694564430824,0.23620349665749346,-0.34779473375905273,0.07476438450400721,-0.15774471309166085,-0.027044693607219603,-0.05069224450502301,-0.791058427095528,0.11308467922551155,-0.8939539261196257,-0.9199151037770379,-0.626285248114979,0.04474829783818179,0.08917511085417912,0.6964068950644331,-0.6756869152850754,-1.0500724080688584,-0.9053015534640853,-0.9889010120482079,1.5128088659762482,-0.11986030740954902,0.3634035602532005,-0.7624327075235183,-0.825722240816119,-0.7256565331210163,1.3220480235434442,1.2489271388794634,-0.7006507160311748,1.1276780632893244,1.992879827711926,-0.11667594617932107,0.6236101455153211,-0.8385537171468975,-0.9493185911692434,-0.866355981601001,-0.6352013401166816,-0.9150702816813969,-0.6259390299294431,-0.9536016506969934,0.6507892655995077,2.6566406803841827,0.3851481893824864,0.011305283015369115,-0.5146167363202458,-0.1720795384535122,-0.8014351309953015,0.2914552076834054,-0.6354961029993903,2.553154385613161,-0.5570833172500466,-0.6223357305028023,1.3696430189147097,0.5843610535832205,-0.8648743011001736,0.25811132734267916,-0.7474600078698875,-0.49270800084109523,-0.7698281784194055,-0.7008580703795612,-0.9812584583758754,2.1160532953683524,-1.0146367510194712,-0.5520601904195327,-0.8703045150505063,-0.7724323728962658,0.5372548495522526,1.7061136046109913,-0.22358075672074318
SIDM01155,1.5689973395718435,-0.8543459373078899,-0.8334327281829922,1.0546990911691547,-1.028593776402972,-0.5977937359517335,-0.7893870475523128,0.49024265126685085,-0.9827196071237649,-0.2724448319716153,0.01965284466776555,-0.2646906403400374,1.0363973924238652,-0.9529492452385074,1.2271617490574238,-0.0007707345812583203,-0.6310590878670524,-0.52347780379036,1.6915465550484576,-0.5515412057574922,-0.3751041045569345,-0.24778631503746568,1.869589960045952,2.150255061914366,-0.814897796665046,-0.9378068966854651,-0.7258330650113479,0.18153784541728613,-0.06354057329924828,-0.11391729846640913,-0.6837731776239365,0.5438977770300268,-0.14547159841448493,-0.9472086624293163,0.33573781606483805,-0.8040780333334021,-0.9606792980090342,-0.6983934846101153,-0.16137146911116942,0.16749549455307525,0.8409332764721047,-0.7406829943835739,-1.0121883400980611,-0.7656881461566385,-0.9167289984228641,1.298949599849453,0.05852965795705919,0.5941119771820969,-0.8917983391066505,-0.7605685514858505,-0.6408856114022643,1.3366550916262618,1.1286916919527235,0.11010278424157605,-0.5042140438629216,1.4341348643508207,-0.35730790399724954,0.06388177729246686,-0.7867874457842801,-0.8941393750636677,-0.8799932600667147,-0.6990581253781165,-0.959699726952045,-0.7005492341744882,-1.0043437475386772,0.48095139700391365,2.565140967902041,0.7064244268194239,-0.3103424412089244,-0.39447985638265054,-0.21851964377398528,-0.6976204838419657,0.7142340639098195,1.2138947537890226,2.090273931140833,0.7542326309796366,-0.45677295766753406,1.5209175671833082,0.7117247695566788,-1.0001490286275838,-0.062196483072455025,-0.5514510402916394,-0.31355432918630693,-0.6276473132334741,-0.5410169610055579,-0.7376412152719857,-0.3012881407029593,-0.9642579726975552,-0.7035732362618773,-0.7796014496506495,1.0881750670600947,0.03555478131917427,-0.08643741673415109,-0.26542025170621397
SIDM00224,1.658859602622593,-0.883679964772945,-0.911969680505029,0.8458847220810629,-0.9419802672034538,-0.4180629226804617,1.0851855357544322,0.5183962467433552,-0.9241972575792611,-1.0337409086701164,0.46169944623641895,-0.19225343809167855,-0.14707661914248857,-0.7529435941624497,1.2709020152276147,-0.14579332546923207,-0.43442293979392144,0.7635636151711215,0.5480823196138447,-0.5731355048044783,-0.8491696563906361,-0.5251714845231417,1.561376941975169,1.3702779586551515,-0.8431084684171928,-0.9590220827879166,-0.7924892372344666,0.0789527780824647,0.046217036445909215,-0.18381043591208895,-0.27842390843952874,0.45913103155544843,-0.3190669339687197,-0.8664030374339515,0.3403190176261007,-0.8574721390957414,-0.8781379675036739,-0.47456408215319934,0.23961781560736717,0.11717594458514904,0.7905576940377153,-0.8669716464946154,-0.9266611652088087,-0.8573098674696185,-0.9597822649721626,1.3442123040048586,-0.08007972419894557,0.511173086610816,-0.9214574787410253,-0.8230148513320859,-0.5910349716202077,1.3047908376773982,0.7650114990718418,-0.7327675759703921,-0.7133327069498198,1.005747312417868,-0.07058897943605616,-0.2739889694960572,-0.8642441398565199,-0.8280737234778847,-0.8278471718988557,-0.765400522458386,-1.003138675246842,-0.5215653166655784,-1.0073070412999678,0.5479442443358864,2.6368755124166228,-0.5549538999256374,-0.36435351367100105,-0.5402735620986356,-0.49135402231679104,-0.7080646353534388,0.9317138641596886,-0.7267459126047037,2.228810707194731,-0.6494430977012039,-0.6406742721275255,1.3677967841395386,0.8560372261357724,-0.9307890184025096,0.33833862798018505,-0.4916265209661461,-0.7184028630163517,-0.8107115639536958,-0.7477271320517374,-1.0541673732955015,-0.40375364600818514,-0.3736082070935323,-0.6274864477384167,-0.8366483153810327,-0.796678776449863,-0.32013283493063943,-0.0528321871201732,-0.1933033126050991
SIDM00783,1.188013351467878,-0.8707692015055997,-0.8953363526103463,0.81848040520611,-0.8926684628162386,-0.7427729698800905,-0.7984027514136065,0.5090711568141811,-0.8227859101721144,-1.0660042948077224,0.15669749461942098,-0.17482819864841553,-0.847545990407098,-0.9129035797216651,1.4200705775659426,-0.16433492393168064,-0.6161933850999223,-0.9008606469085174,0.4249763435159491,-0.8892236461510445,-0.891160710598912,-0.5917810207692524,1.6469718669470934,1.2972684090602682,-0.6390949064998547,-0.3908773295389535,-0.5831010377969283,0.01338211648565809,0.517743473728436,-0.07204019371244987,-0.10790581267674171,0.27852027889742453,-0.5915335624018996,-0.985038733017825,0.5032269652244741,-0.8843599990982964,-0.8099425450689741,-0.5702258277856511,-0.1233501377389544,0.7940365538953289,1.2716619765965596,-0.620719966230755,-0.9387239885862151,-0.956507814251128,-1.0089899580331863,1.1874731987317866,-0.3321474552488157,0.3947305016216078,-0.9062799671915639,-0.7746452308015541,-0.5615413761478147,1.33974538891998,0.8344188350712913,-0.2607586232277329,0.11336754893786175,1.5514904306451307,-0.029252415115045324,-0.3001468684788692,-0.8373389815110182,-0.9428188069308524,-0.9391159924390949,-0.6486162136884059,-1.048693486486613,-0.7591186966376069,-0.8824122094610005,0.3326112379658688,2.386576608860468,0.5324004850994095,-0.17818303998213683,-0.714344909636343,0.11233909031358331,-0.8469322186052072,0.5064204673738015,-0.9247957711766946,1.629973649496826,1.108208997378764,-0.782129818802481,1.5192970850358545,0.6883281403188356,-0.9397082587540581,0.3237229141187382,-0.6119591500737706,-0.5816139467812944,-0.8556159358779022,-0.6039532896501525,-0.8758240263848277,1.227379349522072,-1.0046675872128328,-0.4929473730423654,-0.8965572643749253,-0.8167020405470564,-0.34362315900357127,0.6517222543271124,-0.20513017930257668
SIDM00490,1.3335763808091168,-0.8995131890830683,-0.8555612283111838,1.5943459741054258,-0.9320349923115806,-0.4601683799762617,-0.7808229985168617,0.33931628404764524,-0.9524743049615936,-0.2684847483538719,-0.033936546270215785,-0.0174878016689622,1.5863219560875677,-0.7495311222481065,1.3560044849410604,-0.03346272796519599,-0.5015132109979694,-0.8244763345896258,1.2474891514116329,-0.6584320279308679,0.6406409678682766,-0.5520589031064391,1.8202507413731612,2.092596754790833,-0.7566632422935685,0.30194379423949785,-0.6908699175279485,-0.11439633494910502,0.40314300117298263,0.2047787524487516,-0.40739936054121584,0.16369958685603406,-0.5820325283071017,-0.9283668905140056,0.668292791047707,-0.895857199792968,-0.9374932052273085,-0.5863568707765984,-0.14767523063603857,0.38352738333980047,0.4425462701079077,-0.7747934465068838,-0.9074281451675107,-0.8185802207113513,-0.9122518159264676,1.158546007455058,-0.14963467507067507,0.6724609574237778,-0.8883519675680619,-0.7021773749680431,-0.5680585755811055,1.4917886482973903,0.6256818960160825,-0.6094826877107752,-0.8005468689069389,1.7492183306847096,-0.14043936644171615,0.7996580438234433,-0.8906899635439369,-0.8865314038974579,-0.9227068714358694,-0.519544633308541,-0.9578693402359668,-0.5077034565423244,-0.9919771643333907,0.4983000834645974,2.502282596124912,0.6606740881928407,-0.17495245859695754,-0.5283085993705472,-0.18155722727543774,-0.651794102191244,0.5516475177910954,-0.2607894392583945,2.319537934331538,-0.689022542977881,-0.5462480778570864,1.2202322224881683,1.1091486297041584,-1.0620432579153183,-0.10478455771130224,-0.6774761959834487,0.31027503890713687,-0.11728419331332114,-0.5419376275937021,-0.6934334238234022,-0.3415828435237334,-0.9693976577171938,-0.7488025581324034,-0.8682006036542234,0.25623225001574845,0.1753226765983558,1.0516378988641122,-0.14910083492106915
SIDM01090,2.4919751493403566,-0.8957945364495751,-0.8541330893478738,0.5398366122359846,-0.6004260548828836,-0.5483666607329805,-0.8469696325895488,0.39855762528215044,-0.9355169507503085,-0.9268738120727708,0.366818124842643,0.21842110157354724,0.11723046021022389,-0.9597033146635631,1.3530400584719153,-0.02556330057458413,-0.5647756587841167,-0.7675480027273534,0.08010971296305791,-0.6765873573587164,-0.6569398610527396,-0.3965971251388314,2.001283949724983,1.7001345038891575,-0.8296607533294292,-1.0134491828396441,-0.6974136416626242,0.2851504129749706,0.7587641568234198,0.21937825926408902,0.1054987740927152,0.5979589925455722,-0.07552554720257602,-0.8927782355895082,0.16861759267930224,-0.8732319490428752,-0.8647361353942882,-0.6078538175266509,0.004407363993102998,0.8686862491577775,0.8949709638327606,-0.6664733837063895,-1.0144688800179054,-0.6325372472960888,-0.9006710147022491,1.0924051099979561,0.13769015740586824,0.5624983155651994,-0.8387647562903907,-0.8393316296519714,-0.5691866147546003,1.386649234450303,1.366869593195072,-0.2872294847794516,1.673034897333278,1.6219592217336218,0.017613808810697757,-0.2771132732923988,-0.8491667893723731,-0.7489605858168916,-0.9679813002688397,-0.7570551695091201,-0.9147312690559062,-0.414138197393491,-1.0310295215538423,0.633215366254382,2.3606933102980165,0.5937105943187458,-0.07697876267039719,-0.48559385841280367,0.1105245769142925,-0.6822549401008364,0.795480283695331,-0.7868292318547102,2.3434813213456342,1.2015312760771113,-0.656531411953477,1.3538645937700096,0.628206295058479,-0.9884352434807926,-0.16067479578449104,-0.5550954324505873,-0.5070585215501615,-0.8474208693096136,-0.5980082235719949,-0.9617444952868749,-0.04698905239886354,-0.9726113791324297,-0.3457822361199414,-0.858959175715629,-0.7472708354891022,-0.17540863875171012,0.0785182181172212,0.04209368944321474
SIDM00394,1.8785050200570534,-0.8290903311100885,-0.8475396222875815,0.25050955379363204,-0.7336805625233433,-0.2738298569232095,-0.6984982474933668,-0.6566688992188885,-0.9755553799563916,-1.042126893650457,-0.021148682989935035,-0.19328952149500986,-0.9306877395036263,-0.37528839561017896,0.9329328809125209,-0.010660769008956118,-0.5083424045950974,-0.8408544250205447,0.9835222179171017,-0.8470668607980113,-0.8212205903128547,-0.5100074772470188,2.001580839455103,2.2830702654154122,-0.8170545561415208,-0.785149917348001,-0.6062628608919168,0.25484637278073985,-0.33095577701439743,0.180309607810832,-0.43778089216747335,0.6140108692536523,-0.5994915082683,-0.8738662889724187,-0.022049506703888482,-0.9184244698687392,-0.7577948439385972,-0.6283349100563882,-0.4189966704787467,1.184246302648994,1.0165748647292285,0.15618340943963013,-0.9541721520623552,-0.9203625993561356,-0.8548703269580128,1.1966325202021402,-0.18724615004456213,1.0188420270145084,-0.8418092554835981,-0.6690152187942108,-0.4908051060841861,1.1669256293804384,0.8887872785180994,-0.5473215262996288,-0.23645834398907362,1.8903093802408155,-0.1477763106255054,-0.3018580442354806,-0.9151645951159537,-0.8772430413984107,-0.854236206969616,-0.6653357727934721,-0.9279222328698724,-0.708650655304794,-0.9359666577434331,-0.09583599172821719,2.5978668785884858,0.6029050484084734,0.016676815135255516,-0.6589938441863366,-0.1885846327464273,-0.8216385495190643,0.375929688085488,2.6244002786871956,2.0716723792695073,-0.5350437596339976,-0.6655861052384837,1.2111727777953798,0.6431555433575602,-0.8061178434604591,0.2472293741014987,-0.5866728027744895,-0.6290213040725102,-0.8508266587003885,-0.7386263304435439,-0.21503986402099634,1.5699000715782674,-0.9674890989597001,-0.5337296440343843,-0.9081759206004996,2.515002174002402,-0.4771609647878592,0.8979520793094864,-0.2365232420983259
SIDM00538,1.7298063027335713,-0.7762727956422547,-0.7832324658160001,0.44434315001733987,-1.1269126985218576,0.06879999298332906,0.9060614987602358,0.7409577546534374,-1.055913803724506,-0.9483560857255787,0.03149844328211357,0.1291032110526416,-1.056618059300453,0.25893143816843295,1.2093640916505073,-0.30947928867909746,-0.5158027795848967,-0.5133468327371923,2.1491668937175255,-0.82723080264921,-0.894722039676557,-0.5719903593720943,1.6434568316088805,2.1701165509771587,-0.7159097451314804,-0.3424822138742985,-0.7751684690806488,0.22333078504795928,-0.0598736764697464,0.18990054038431078,-0.4119019861304265,0.25634388923269597,-0.3572554912708159,-0.615808104730743,0.6703171043746291,-0.9013906876241958,-0.8345676777788255,-0.5546884271027527,-0.27838247131900107,0.6260270399756128,0.6242726702289829,-0.8001386665896271,-0.955500625822336,-0.8396995262080869,-0.96671242865862,0.5948326007287481,-0.31370916486173817,0.48407211275382134,-0.9022705205895648,-0.8521685678274785,-0.537145438784629,1.9260235559978451,1.3221607445107224,-0.7762316299317737,-0.1261232619833327,2.015135209117641,0.21340980728532885,0.02109815710405347,-0.7013531651086252,-0.9126650297396096,-0.8402073725922145,-0.6458467924238478,-1.0475710717568738,-0.5258043480941745,-0.773627831668256,1.0849253227592255,2.6596850373636167,0.5218947297181094,0.3910529433842791,-0.4986650882632796,-0.08001124799325363,-0.7046897203963605,0.43775683410795585,1.425346137854104,1.8519482034176178,-0.5054264638277406,-0.3414759718672879,1.8532504774859522,1.0210085209000996,-0.9770403889654203,0.46412076621316517,-0.6878135542183365,-0.6763671056772301,-0.7042187987962025,-0.6294770106813774,-1.021093427725917,0.640132377346606,-0.9239948060928803,-0.5382290529183783,-0.9286997424551207,-0.7284248073190327,-0.394748267442785,1.3821568152359074,-0.20213289882395022
