SANGER_MODEL_ID,Camptothecin,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Olaparib,Axitinib,AZD7762,SB216763,KU-55933,Afatinib,PLX-4720,NU7441,Doramapimod,Wee1 Inhibitor,Nutlin-3a (-),PD173074,ZM447439,Alisertib,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,Obatoclax Mesylate,5-Fluorouracil,Dasatinib,Paclitaxel,Crizotinib,Rapamycin,Sorafenib,BI-2536,Irinotecan,Oxaliplatin,BMS-536924,GSK1904529A,Tozasertib,PF-4708671,Erlotinib,Niraparib,MK-1775,Dinaciclib,Gemcitabine,Bortezomib,GSK269962A,SB505124,Tamoxifen,Fulvestrant,EPZ004777,Daporinad,BMS-345541,AZ960,Talazoparib,XAV939,Trametinib,Dabrafenib,Temozolomide,Ruxolitinib,Linsitinib,Epirubicin,Cyclophosphamide,Pevonedistat,Sapitinib,Uprosertib,LCL161,Lapatinib,Luminespib,Alpelisib,Taselisib,EPZ5676,SCH772984,IWP-2,Leflunomide,Entinostat,OSI-027,LGK974,VE-822,WZ4003,CZC24832,AZD5582,GSK2606414,PFI3,PCI-34051,Wnt-C59,I-BET-762,RVX-208,OTX015,GSK343,ML323,Entospletinib,PRT062607,Ribociclib,AGI-6780,AZD4547,Ibrutinib,Dactinomycin,Sabutoclax,LY2109761,OF-1,MN-64,Buparlisib,Ulixertinib,Venetoclax,ABT737,Afuresertib,AGI-5198,AZD3759,AZD5363,AZD6738,AZD8186,Osimertinib,Cediranib,Ipatasertib,GDC0810,GSK2578215A,I-BRD9,MIRA-1,NVP-ADW742,P22077,Savolitinib,UMI-77,WIKI4,Sepantronium bromide,MIM1,WEHI-539,Foretinib,BIBR-1532,AMG-319,MK-8776,Vinorelbine,VX-11e,AZ6102,GSK591,VE821,AZD6482,AT13148,BMS-754807,JQ1
SIDM00384,-5.118104,-5.249499,-1.267351,-2.534185,-5.6682945,2.775434,2.578298,0.202224,1.559854,1.987586,,-1.667746,,,1.171463,3.918836,,,0.360402,3.764492,2.376254,,0.393886,,2.389296,1.992764,-2.950167,1.834954,,1.737887,-0.903259,-0.074798,1.705774,-4.751283,-0.955403,-3.105222,2.073538,,-0.141768,2.031257,1.4086,3.507104,,,1.374234,2.607262,-1.125033,-4.097804,-4.774154,-5.846877,,,2.914451,2.4870965,4.693081,,1.924658,-0.270954,-1.931736,4.143936,-0.054873,4.377194,2.967521,4.439548,3.130587,-3.463801,3.676633,-2.087663,3.502989,2.6408135,3.012254,2.437057,-3.441885,3.889605,2.819018,4.305605,1.539595,2.130776,4.537814,-1.159594,,3.887226,-1.516902,1.939881,3.657799,0.352732,2.771703,4.438638,3.833621,2.847498,1.491683,4.177532,-0.382648,2.0994085,3.173277,3.928058,1.987006,,2.827381,0.960178,3.354872,-5.4444385,-3.207629,4.330656,3.346261,3.732538,0.69539,1.36614,1.408676,2.753077,3.037457,3.589238,1.73871,2.772847,-0.214992,2.843422,1.864766,1.866959,3.425259,3.757115,4.407247,3.639444,3.819931,2.373344,2.121312,1.826836,3.312329,2.351602,-4.72492,2.187027,4.40366,0.08942,2.99923,2.897812,0.089554,-5.718748,1.769009,1.51351,2.74159,0.842094,,3.342455,,
SIDM00543,-1.395398,-2.257432,3.588334,1.272792,-1.444738,3.801722,2.464023,1.142528,1.837462,4.065628,,0.409868,,,1.878738,5.498106,,,2.118078,4.050408,2.910251,,5.245328,,3.032259,2.760325,-1.778109,1.568985,,-2.268441,-0.589659,3.992799,3.544662,-1.161057,2.171829,-0.769423,1.744112,,4.437546,3.4724685,4.774724,3.903845,,,3.343036,4.817565,0.342718,-2.463352,0.143164,-5.511154,,,3.159558,3.4431465,5.238547,-3.392139,4.445412,2.875015,5.509209,4.994424,-3.524139,4.176756,6.053758,4.677007,4.112614,-1.078902,3.965179,2.045515,5.038743,2.6450805,5.043569,3.508228,0.473768,5.227856,2.439671,5.399531,0.463525,2.465036,5.768878,2.116227,,4.072366,4.299098,1.682925,4.715015,1.856767,4.090925,5.068964,3.822266,3.930996,2.972832,4.813187,3.247561,2.5353225,3.435312,4.718966,1.703366,,3.938947,2.580464,3.976439,-4.145913,0.676614,4.381734,3.720969,3.587814,1.44173,1.31056,3.382133,2.84944,2.172502,5.241173,3.175732,5.049125,3.766348,4.90389,2.7383,1.99368,4.899142,5.286316,4.603713,4.911975,5.028134,2.009064,5.17446,2.595851,1.679306,5.34224,-3.32714,3.841432,4.352352,1.872329,4.408424,3.954164,2.836758,-1.898847,0.781406,1.178641,4.801012,4.493397,,5.126129,,
SIDM00540,-2.247137,-5.004947,3.339092,3.197735,-4.920813,-1.17774,1.848536,2.038795,4.718218,4.796523,,-0.004036,,,-1.636317,3.702002,,,2.07206,4.440908,2.886905,,-0.947154,,0.948373,3.086587,-3.320142,-0.794217,,-1.947202,-0.55726,6.185373,-2.341738,-4.331611,1.520647,-2.152054,4.422496,,2.839182,4.6040945,-0.394473,4.023975,,,-1.33647,3.986307,0.383413,-3.486602,0.00454,-3.854548,,,3.492577,3.855652,5.979887,-3.654465,4.722684,0.474538,2.314618,1.866869,-3.637975,4.852846,7.085949,3.174094,1.55696,-0.807491,5.511025,1.665541,-0.946715,0.764884,3.675284,0.792735,-4.540172,0.285552,-2.497856,5.645951,-0.09572,2.358173,4.474034,3.4596,1.690589,4.302547,4.875231,3.128608,5.488764,1.623665,2.626488,5.209407,5.097718,3.846062,2.061143,3.669524,0.443539,3.077763,4.99849,1.61121,2.302376,,4.352651,4.335616,1.430959,-3.877912,0.339554,3.417703,4.269924,3.60402,-0.084324,1.058389,4.350109,1.675006,-0.455315,5.563837,-0.191086,0.134975,2.612619,1.251483,-1.180296,0.703111,0.97759,5.695754,5.512657,4.149561,5.041653,0.958313,5.868246,3.16902,4.173725,0.749129,-4.628489,3.676135,3.918223,0.116057,5.528423,5.688879,4.610513,-4.744457,2.01979,2.829516,4.160739,3.918618,,4.745741,,
SIDM00285,-3.957835,-5.937299,0.268565,0.003734,-5.752221,3.137311,-1.115735,0.312737,2.712657,2.628184,,-0.826345,,,1.712925,3.963619,,,0.980847,0.72129,3.428965,,-1.278092,,3.058291,1.93445,-1.696825,2.166072,,1.056772,1.514939,3.185305,2.511502,-4.493453,1.026921,-0.554865,1.575171,,0.701885,1.577419,4.077756,4.834587,,,2.591281,1.829222,-0.584616,2.538129,-2.774836,-5.68447,,,3.547653,3.989754,4.014378,,2.467767,1.816038,-1.269096,4.808815,2.728243,5.193178,6.620086,4.914743,3.01142,-4.649854,5.08526,-0.648672,5.255901,3.6788105,4.594962,1.754766,0.469133,3.953619,2.646476,5.011501,3.728791,1.196934,4.263887,1.366152,4.027166,3.954342,3.161564,2.555829,4.495829,1.996043,3.129301,4.883352,2.598734,3.907496,2.691428,4.394534,2.797214,3.2477605,3.972294,4.128572,3.450689,,3.373228,3.355056,4.73707,-3.28973,-1.796747,4.799936,4.902422,4.841917,0.468742,3.009175,3.386369,-0.464169,2.679921,5.095762,2.239567,3.7922,0.475711,3.350549,0.313177,1.206156,3.546378,5.122588,5.17792,3.523059,2.062525,1.629989,2.239603,1.742401,1.924875,4.071243,-4.954794,1.926152,0.82173,0.217389,4.881963,4.006304,2.33754,-4.329816,4.48244,1.36507,5.01086,4.398361,,1.207439,,
SIDM00243,-4.068532,-3.936945,1.192586,0.984839,-4.5981085,2.349122,3.305601,0.483327,3.218095,3.356763,,-0.626555,,,1.827854,3.897324,,,0.58691,0.575416,0.207213,,2.967287,,2.269786,4.020315,-0.21852,0.980576,,3.173609,0.389168,2.141493,3.094745,-1.672057,1.663455,-1.331686,1.678285,,0.772956,0.1452245,1.82958,3.593247,,,2.9918,2.109339,-0.376511,-4.061775,-3.814022,-5.537265,,,3.324872,2.423727,3.972722,,1.096655,0.899643,3.785278,4.375714,0.17019,3.938773,4.745187,4.250267,2.239802,-2.650723,4.397482,1.781531,3.88967,2.077404,3.576654,3.946296,-3.644273,2.716229,1.054135,4.00287,1.895984,1.704059,4.492376,-0.26125,2.231257,4.590058,0.165875,2.310338,3.287834,0.454708,2.304592,4.051317,2.791011,3.705143,0.210147,3.072048,-1.620306,1.903328,3.816815,2.141178,2.085211,,3.394829,1.173719,2.043712,-6.969569,-3.164077,4.132379,4.444434,4.245903,0.932191,2.738394,1.966615,3.119943,3.608291,4.445213,1.814078,3.550948,0.906407,3.225979,2.059907,1.658381,3.716514,3.789626,4.437718,4.391911,4.660929,1.680462,1.894276,1.317188,1.699048,3.801389,-5.372392,2.2954,3.110214,0.509429,3.382712,4.184851,0.77857,-2.768082,2.355818,1.689207,4.41167,2.591305,,3.131637,,
SIDM00211,-4.788304,-6.151325,1.444295,-3.044031,-5.4523155,0.795799,-4.091305,-0.418906,0.961701,2.084871,,-1.763955,,,0.235833,2.353697,,,0.86581,2.740404,2.846233,,-3.050223,,0.758852,2.058707,-1.351333,0.754205,,1.793232,-0.306384,1.018878,1.453374,-5.229843,0.309254,-1.41083,-0.295494,,-0.358225,4.0855875,-0.032018,2.23774,,,1.875338,1.157367,-0.593775,-3.674428,,-5.053816,,,1.915621,2.221047,3.198339,,2.490616,-0.318171,-0.657563,2.983435,1.066413,4.337636,3.943333,2.642627,2.02202,-2.423981,4.476917,-2.105332,2.886808,1.928071,2.6411,1.48898,-3.61542,2.091509,1.247488,3.660388,2.135687,0.634004,4.180132,-1.178731,3.086216,2.400222,0.984504,1.911146,2.866025,-3.621573,1.099546,2.667255,2.356222,2.322288,1.65989,2.766002,1.027406,1.859181,2.551508,1.615326,1.466023,,2.113318,2.721658,2.220158,-4.0351585,-1.33691,4.136675,2.668586,3.486898,0.119759,1.829482,-4.083128,-3.89514,2.575172,3.657199,2.390199,2.324639,1.048656,3.250649,1.376052,1.93353,3.554238,4.420602,4.40737,2.244498,3.672175,1.294778,2.258049,2.159729,2.101008,2.230729,-3.379731,2.970968,0.668181,-1.584588,3.555722,3.996007,1.198621,-5.490766,1.943351,2.158787,3.640963,2.493898,,2.599243,,
SIDM00332,2.459274,-2.733542,6.556801,4.553745,-1.986009,5.136019,1.865252,1.983069,3.208857,6.299637,0.653555,0.646536,6.026365,5.173479,2.712397,5.274947,3.909289,3.109915,1.917734,6.889731,-0.13102,3.928938,-0.222112,4.568977,1.489608,3.412901,-1.360262,1.375584,-0.567949,2.837739,0.570605,6.503371,3.856752,-2.431118,2.884601,0.369105,1.850975,,6.77117,7.4651165,1.945352,4.212152,1.53564,6.333991,4.280278,5.16359,0.965296,-3.240613,4.361464,-6.116864,4.64896,,4.347145,4.5686935,6.665198,-5.728034,4.484263,0.86235,6.073164,4.50033,0.41095,4.945156,7.668891,4.24521,5.84991,2.250011,6.559315,3.144899,5.933513,0.3997445,5.964769,3.758138,-1.133276,2.986898,0.481775,7.054772,3.372289,3.685837,5.442442,4.999959,2.214918,4.794171,4.907862,6.936447,7.34638,3.63333,3.272579,6.766151,5.746768,4.065344,4.655992,6.227537,4.256072,4.934242,5.15555,4.623453,5.741466,3.521047,5.405248,-1.299125,3.748955,-1.721008,-1.448939,8.041048,5.919401,6.115442,1.661542,3.4140445,3.666171,2.246405,0.004165,5.885932,3.319757,0.71829,2.195328,4.427633,3.169735,0.530101,1.273458,5.857064,5.782226,6.581444,6.679339,4.858792,7.16891,4.654652,3.87314,3.825648,-2.773415,5.343387,3.026824,0.080409,6.006542,6.770705,4.2929,-1.588002,3.179015,2.09305,3.991723,3.427849,3.014767,4.261325,,4.67807
SIDM00958,-5.881433,-6.451136,0.949195,-4.295975,-5.3807995,2.629227,-1.335649,-0.275274,-5.135633,1.704026,,-2.098984,,,1.260577,2.513999,,,0.230799,0.990881,2.934922,,-2.335296,,1.064618,0.003468,-2.312114,2.505519,,-0.770076,-0.397098,2.850447,-7.033751,-5.457797,-0.507999,-2.761689,1.454358,,-1.142904,1.711954,2.826122,3.318841,,,1.51893,0.886051,-0.807404,-3.825861,-4.420266,-5.828718,,,3.431695,2.6265625,3.447282,-6.348827,2.010123,-0.064275,-1.698541,3.577949,-0.51789,2.012932,4.712961,2.75482,3.17934,-3.706492,3.304082,-1.706296,2.927607,2.929456,3.188535,2.409596,-4.199493,2.412965,3.595944,3.686557,0.966551,1.605947,2.702758,0.384388,,2.967594,1.388663,1.981291,3.296901,-1.651956,0.863924,4.479395,1.994639,2.996674,2.216158,4.091679,1.837812,2.227439,3.208345,2.171126,1.789689,,2.737896,2.74934,1.425248,-5.7053835,-1.140405,4.479698,3.955587,3.613054,1.135022,1.1968715,1.315053,-0.40912,2.472213,3.51011,2.006806,2.904564,-0.260543,3.771601,1.78497,0.429045,3.939672,4.048886,3.33542,2.845813,2.080692,1.733446,2.143353,2.177112,2.223099,3.802448,-2.806301,3.502519,-0.704663,-2.373821,3.940222,2.834317,-0.29379,-5.284385,2.169502,1.144731,3.63464,1.842939,,3.253316,,
SIDM00964,-3.768293,-5.462822,3.226481,1.912101,-5.3292495,0.348848,0.741247,1.724291,4.219392,3.584638,,-0.212398,,,-1.755857,4.180985,,,2.082904,6.47838,3.471591,,-0.090584,,2.795694,3.510496,-2.88943,-0.2832,,-1.645186,-0.058884,3.795501,-2.678168,-4.067211,2.107189,-4.480689,3.012335,,0.995316,4.4377145,0.234954,4.450461,,,0.182641,3.134155,0.245633,-3.046572,-0.586709,-4.455232,,,2.971737,4.664032,6.01506,,2.405506,0.668412,1.104667,3.254107,-2.807696,5.35789,6.823126,3.383072,3.242407,-2.288833,4.725934,1.87704,-1.13858,2.109098,5.559461,0.11112,-4.006241,1.116869,-0.824779,6.33256,-0.323076,2.748053,5.083115,1.708678,5.429996,3.971079,3.337112,3.842277,4.696114,1.538521,2.078967,4.337869,5.581882,4.253961,0.638045,3.411447,-0.01426,2.936579,4.822766,1.721693,1.727837,,5.15847,3.136616,-0.582498,-5.240416,-0.339042,1.956833,5.67621,5.549389,0.211922,1.500017,2.569594,3.260259,2.89697,5.571282,0.518756,3.055659,3.559948,1.359524,-1.185578,0.578476,2.794545,5.254574,5.307998,2.578157,6.366225,1.849311,4.82691,1.839486,3.624256,1.969686,-4.202607,3.686082,4.304046,-0.615417,5.695112,5.942319,5.025773,-6.068054,1.091489,1.347021,3.695529,5.539616,,2.700791,,
SIDM00935,-3.43694,-5.509874,2.706869,1.241678,-6.376211,-0.407994,1.258743,0.764221,3.835346,4.352573,,-0.771235,,,-2.932409,3.699963,,,1.549993,4.298189,3.080299,,-1.492406,,1.808262,2.119349,-3.387786,-0.903893,,-2.146066,0.017114,3.701919,-3.072882,-5.34738,1.655003,-4.458672,2.474819,,1.712038,4.3224125,0.384592,3.758129,,,-1.049575,4.190146,-0.183389,-3.518764,-3.436878,-4.784417,,,2.019184,3.3691875,5.067901,0.05182,2.568549,-0.056163,1.644198,4.479318,-2.554064,3.862879,5.850932,4.931133,2.94129,-1.368887,5.31214,0.695574,-1.924007,1.1832605,3.45489,-0.91519,-4.317093,0.340326,-2.028689,5.74695,-0.40392,3.110706,4.435301,1.622743,,4.449176,2.56173,2.12262,4.012235,4.103183,1.918146,5.035626,5.364157,4.158717,2.816076,3.671689,2.390329,3.3152275,5.183281,1.253508,1.256283,,4.152027,2.317759,-1.188035,-4.82206,0.267266,4.222896,5.203385,5.404383,-0.393454,1.1072345,2.8372,1.546431,0.736063,5.125462,-0.423814,1.450533,2.156961,0.410339,-1.67429,0.430774,2.030072,5.213792,5.000794,3.135239,5.734254,2.254265,4.48734,2.056886,3.81491,3.073321,-3.106018,4.889487,4.875394,-0.342609,5.274594,5.418962,4.104682,-4.792496,0.126082,1.668913,3.315202,3.264552,,3.450394,,
SIDM00488,-2.723082,-3.718067,5.103109,3.836523,-2.3800025,2.870315,2.022134,0.841576,4.745024,4.400527,,0.932846,6.300973,,1.740084,4.299566,,,2.68558,5.980028,3.639179,,2.024322,,2.862749,3.302546,-1.608304,-0.225162,-0.493692,2.458,1.584249,6.68906,-0.674317,-3.832438,1.99128,-1.336442,3.166014,,2.721831,6.628916,0.541825,3.96664,,,2.275949,5.701908,1.353035,-1.442466,-1.464205,-5.177452,,2.999285,3.607145,4.038359,5.235626,-3.76689,4.033359,1.967567,2.464448,1.978964,1.447054,3.95433,6.935253,5.040656,4.045346,-0.377295,5.574165,1.400469,2.490757,3.379942,4.450829,2.564841,-2.121843,2.998763,0.308342,5.989949,3.10178,3.48555,5.361333,2.266427,1.953994,3.757231,4.111665,4.992632,4.918116,4.031431,3.523559,5.641737,4.316541,3.766564,3.526767,5.920385,3.230472,3.405008,5.145819,3.777695,4.054762,,4.487543,4.838524,3.853215,-2.4989075,1.038215,5.672061,3.022291,4.132159,0.912277,3.369949,3.346897,1.668548,1.959378,3.996352,2.538574,3.04036,3.521666,2.457861,0.784928,1.76105,3.556821,4.927593,5.082736,4.388588,5.710343,2.931076,5.76531,3.49384,1.838404,1.034713,-3.031643,3.467271,4.01241,0.465313,4.895741,5.25396,4.228305,-2.748706,2.94907,1.822488,5.754919,4.603488,,3.273761,0.864477,
SIDM01064,-2.589766,-5.678614,3.104269,1.758966,-3.541744,3.651298,-1.627271,0.88784,2.627838,4.271942,,0.390357,,,1.260006,4.13107,,,0.973749,4.508062,2.278928,,4.49257,,3.436538,2.627235,-0.185915,1.986085,,3.143922,1.85862,3.777213,2.597913,-3.303187,2.637339,-2.225396,2.883333,,1.724528,4.6339385,-0.558682,3.330768,,,1.233129,5.16569,0.07703,-3.571679,0.550648,-5.287398,,,2.47405,3.1728455,5.216576,-5.435327,3.641888,0.479338,4.651827,4.758264,2.657305,1.818606,5.830046,2.259567,5.066251,0.570694,5.388057,0.722734,5.34372,3.6013095,5.335422,3.61815,-2.66541,5.202651,3.642511,5.683578,4.51878,2.412417,5.619008,2.19077,,3.873498,2.761066,3.464186,5.203018,1.834272,2.722199,5.377776,4.316139,4.970658,4.400982,5.386134,3.979619,2.2655895,4.734858,3.821304,4.263023,,4.324764,0.454489,4.576817,-3.54708,2.380762,5.144615,4.559613,5.241463,0.385312,2.456994,-0.186474,-1.536004,2.037212,3.201101,2.771868,3.286343,2.322313,5.387957,2.806577,2.18759,4.804157,5.372791,5.286067,5.224553,5.297858,3.25251,5.388057,2.426893,2.265778,1.942038,-1.993113,2.343909,2.097977,1.217711,5.388057,5.092284,2.83801,-4.971661,3.628651,2.908012,5.386691,3.399881,,3.631649,,
SIDM00592,-4.29375,-5.540054,1.771681,2.131056,-6.3245555,2.083092,1.925898,1.095283,4.044455,4.60915,,0.304043,,,-0.238057,3.125251,,,2.419893,4.678906,2.881525,,-1.898694,,2.66327,2.489671,-2.387106,0.118228,,-0.093212,-0.498394,2.535376,-1.49985,-5.454,1.378363,-1.476897,2.543464,,1.008551,4.055107,1.079489,3.644654,,,1.195555,4.0247,0.259473,-3.675793,-4.052572,-5.258968,,,3.189933,3.8994285,4.125186,-3.786169,4.834861,0.279353,1.484837,2.986853,-2.288443,3.080031,5.992721,4.782182,4.321725,-2.374362,5.158509,-0.102846,1.456572,2.777499,4.686419,1.323487,-3.30085,2.390462,-0.172352,4.525083,1.232,1.842522,4.99237,1.656473,,4.272501,4.326665,2.834647,5.224311,1.009763,2.490291,4.882723,4.222158,5.094886,2.085416,3.770326,0.818285,3.2512135,3.490048,2.938788,2.339283,,4.640481,2.965119,2.396832,-4.399212,-0.434176,5.094082,3.799935,4.963884,0.147832,1.7905365,2.482942,0.453993,2.806777,4.783551,1.57886,1.718888,1.804529,2.206672,0.701669,1.984816,3.098314,4.90065,4.852327,3.839586,3.156801,2.270735,5.223216,2.411314,1.13173,3.176246,-4.884753,2.957555,2.525526,0.292144,4.34358,4.725195,4.42242,-5.504365,2.032813,1.261371,3.743334,3.774609,,3.448842,,
SIDM00496,-1.731764,-5.183945,4.773373,3.652559,-4.545923,3.298506,2.557883,2.295464,2.453146,4.824137,,-0.303297,,,2.985891,1.425585,,,1.11956,5.684334,3.433552,,2.239724,,3.946535,3.096038,-0.978367,1.496443,,-1.45929,0.16889,4.667809,-0.728718,-3.366445,3.011756,-0.782394,2.579422,,4.132536,5.5921735,1.298182,4.357762,,,2.866907,5.267592,0.123538,-3.449617,0.822365,-6.106472,,,3.473361,3.3784835,5.239564,,3.487268,1.81017,5.758336,5.221575,-2.947003,1.385397,7.250944,5.584284,3.083596,-0.422282,5.522572,-0.03747,5.166997,4.1108665,5.079912,4.961202,-3.230129,4.988181,3.325103,6.186874,1.26153,3.046377,4.853758,1.910691,3.515168,3.351976,3.32034,2.998462,5.318213,3.12671,3.180163,5.812959,4.097384,3.189609,2.689815,5.223938,0.588778,4.571831,2.045645,2.874611,3.292159,,3.389827,2.37867,4.931943,-3.26762,1.126572,5.875223,1.497639,3.923015,0.967132,0.2080075,2.678932,1.879902,3.293629,5.620657,2.930925,3.966998,0.927118,4.710505,2.084713,2.657706,5.166606,4.965005,5.048189,4.859927,6.31903,2.592429,3.259634,2.066861,1.567404,4.305988,-4.049545,5.138805,4.570225,0.702145,5.084969,5.242102,3.085891,-4.269567,1.135692,3.167231,3.820391,3.522816,,5.03581,,
SIDM00302,-3.566575,-4.613785,2.618433,-1.374626,-5.827596,3.38478,3.663683,1.986783,4.57703,3.291297,,-0.118154,,,2.057265,2.344962,,,2.247371,1.331237,1.343049,,,,4.109329,2.147869,-3.235521,0.239322,,0.674379,,3.209463,-2.285476,-4.020887,,-2.939024,2.733575,,0.780161,3.036708,1.432334,5.623536,,,3.857759,,1.46309,,-4.401214,-4.66458,,,4.339613,3.414244,3.787199,-3.960985,,,2.884204,,0.461098,3.761826,6.650149,,4.970639,-2.094069,5.554241,0.839309,3.980737,2.015079,,3.853879,-3.452223,2.962744,2.08643,5.881264,3.229481,,,,,6.06964,,,,,,,,,,,,,,,,,,1.399524,,,,,,,0.221086,3.2015695,3.111958,4.411364,2.847143,4.879211,2.583489,1.957906,1.557623,1.786469,0.733676,1.15003,2.986842,5.208002,5.008271,2.960026,5.943339,2.871233,5.573661,3.448975,1.847514,3.990827,-4.270491,4.509525,4.72518,-0.128904,5.050513,4.821891,4.883043,-4.093041,3.807329,0.622043,4.875442,4.681302,,2.167027,,
SIDM00056,-2.345634,-4.625458,2.833171,1.561114,-4.949406,3.625722,2.988581,1.373979,3.085912,4.022764,,0.563193,,,2.409872,1.250066,,,2.361576,2.072239,4.238594,,0.181107,,2.152316,2.18364,-3.286618,0.036135,,-2.786045,-0.38661,2.450998,-0.96492,-2.971616,1.791969,-1.364656,2.876676,,2.789743,3.579936,2.802365,4.575282,,,3.630434,3.170872,1.320038,-3.34697,-0.259089,-4.569953,,,4.656658,4.2489605,5.548713,-2.238645,4.628193,0.862592,2.018331,4.611307,-3.166444,-1.127657,5.992963,5.202089,4.874269,-1.838686,4.722099,1.679132,4.56608,2.3354075,4.66384,3.450862,-4.459882,1.776137,-0.708046,5.960936,0.591003,2.97579,4.009661,1.732912,,4.672281,3.711961,2.50123,5.700391,0.824158,3.61674,5.323892,4.004393,5.237343,1.914152,4.383365,-0.055095,4.220023,4.89369,2.671582,3.035543,,4.457981,4.012937,4.167507,-5.339736,-0.333304,4.831457,5.661346,4.954075,0.493227,1.1917325,3.890681,3.46767,0.999165,5.215158,2.738968,1.799032,2.40278,2.921561,2.181835,1.8527,2.55019,4.008323,4.984889,4.045448,4.611321,3.341724,4.362946,3.201876,4.317287,3.873413,-3.788431,4.89841,4.155641,1.323342,5.686792,5.534186,4.806866,-2.788385,2.583184,1.982137,5.169391,3.37402,,1.917002,,
SIDM00721,-0.960294,,,,,,,,,,,,,,2.768385,6.3862,,,,,,,2.273954,,,,,,,4.069078,2.676208,6.33745,,,3.507452,,,,3.005604,5.903591,,5.02565,,,,5.51434,,-0.63995,,,,,,,5.739039,,3.535563,2.359227,,6.077299,,,,5.798031,4.494488,,,,4.360081,2.524215,6.486468,,-2.636119,2.927394,0.81977,6.623126,5.044447,4.047219,6.596724,-0.561312,,3.957606,4.55809,4.903108,5.477305,2.667096,4.406675,5.836667,5.366946,5.639853,6.084229,6.590127,6.254739,4.309779,4.452647,6.270357,1.37945,,4.435917,,6.528955,-2.674988,-0.841621,5.697046,4.328045,6.178852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIDM00299,-2.688391,-0.002067,5.597116,0.818569,-2.37302,4.50384,4.161804,1.737646,3.858865,4.367719,,0.875868,,,3.422644,5.458557,,,3.610046,4.016004,5.817418,,,,3.967292,3.768133,-2.036398,1.786717,,0.693517,,6.631043,1.189605,0.688396,,-1.912017,4.066451,,1.349686,5.53994,2.73305,5.288002,,,4.595734,,3.584715,,-1.049589,-4.696867,,,4.322732,3.602855,5.429363,-4.216638,,,2.083005,,0.563348,6.393251,8.27786,,4.332811,-0.624894,6.405926,2.789654,6.715952,4.887924,,6.491989,-3.297446,4.810512,2.925779,6.879968,3.735164,,,,,5.57844,,,,,,,,,,,,,,,,,,5.180301,,,,,,,2.057667,4.2092115,4.130953,3.101108,3.765477,5.399466,3.808317,3.958024,2.362784,4.195587,2.636231,4.470405,4.585545,4.893883,5.165479,5.241569,5.658231,4.848687,6.847273,4.577383,2.221377,4.916525,-3.504747,4.090563,5.157189,2.351966,6.338824,6.349024,5.30965,1.491637,4.260582,3.244066,6.120533,6.077017,,4.517869,,
SIDM00242,0.28767,-2.441849,5.164465,3.640364,-0.3695745,2.742141,0.315347,0.821622,1.512913,3.835588,,-1.308643,,,0.926298,2.480406,,,2.79283,4.616327,1.934098,,2.033827,,1.314465,2.462018,-2.146218,-0.132367,,2.782153,-0.137471,6.218989,-1.475875,-1.008915,1.862925,-1.197833,1.952822,,5.264263,5.3904785,0.505207,3.041896,,,1.393179,3.749578,0.031211,-3.254077,3.983578,-3.904343,,,2.617802,3.608219,5.114919,,2.786181,2.492293,5.177981,4.98009,0.374396,4.929316,6.324093,5.280265,2.003816,-0.188788,4.91686,2.351382,2.975637,3.6149685,4.181894,2.124524,-2.900705,2.097754,0.827705,5.453783,2.606449,2.966797,5.241326,1.101698,,2.928469,1.86761,2.34084,3.853538,1.615697,1.575477,5.284166,3.201433,3.667142,2.506184,4.739484,0.862129,3.213794,3.632704,1.86496,1.49152,,3.78792,2.003573,3.426797,-3.3728785,-1.786831,3.431508,2.927611,3.248884,0.859631,3.1828255,0.987775,-0.146781,2.671398,3.792838,2.791013,3.343797,1.086107,1.96292,0.776704,0.546902,2.918338,4.785996,4.37213,3.298611,5.059623,0.366901,3.783681,1.224342,1.673698,1.966656,-4.537764,3.433935,2.189878,-0.705308,4.581987,4.622485,2.259689,-2.30265,2.481054,1.796982,4.140318,1.303478,,5.206667,,
